SMILES,TITLE,fragments,Hybrid2,docked_fragment,site
Cc1nccn1C[C@H](C)O,x0287,x0287,-7.538646,x0195,active-noncovalent
Cc1nccn1C[C@H](C)O,x1147,x1147,-7.538646,x0195,active-noncovalent
Cc1csc(n1)NC[C@@H]2CCCO2,x0173,x0173,-7.535992,x0678,active-noncovalent
Cc1csc(n1)NC[C@@H]2CCCO2,x1159,x1159,-7.535992,x0678,active-noncovalent
C1CC1c2nc(on2)CC3CC[NH2+]CC3,x0536,x0536,-7.528134,x0749,active-covalent
Cc1c(sc2c1c(ncn2)N(C)C)C,x1230,x1230,-7.526505,x0195,active-noncovalent
c1ccnc(c1)C2(CCOCC2)CF,x0894,x0894,-7.524755,x1382,active-covalent
Cc1ccc(cc1)C2(CCOCC2)C(=O)OC,x0880,x0880,-7.521312,x0749,active-covalent
CC(=O)Nc1ccc(cc1)C[NH+]2CCOCC2,x0554,x0554,-7.520943,x0104,active-noncovalent
C[C@H]1C[C@H](N(C1)C(=O)C)C(=O)OC,x0871,x0871,-7.518708,x0195,active-noncovalent
c1ccnc(c1)C2(CCCC2)CO,x0887,x0887,-7.516777,x0434,active-noncovalent
c1cc2c(nc1)C[C@H]3CC[C@@H]2[NH2+]3,x0838,x0838,-7.516714,x0072,active-noncovalent
COc1ccccc1[C@]23C[C@H]2CC[N@]3S(=O)(=O)C,x0933,x0933,-7.511943,x0195,active-noncovalent
c1c(cn(n1)CCO)C(=O)N,x0216,x0216,-7.510542,x0397,active-noncovalent
CCn1c(ccn1)C[NH2+]C,x0049,x0049,-7.509080,x0678,active-noncovalent
c1conc1CN2CC[NH2+]CC2,x0647,x0647,-7.507279,x0195,active-noncovalent
Cc1cc(nc(n1)C)N(C)C2CC(C2)O,x1083,x1083,-7.505018,x0749,active-covalent
Cc1cc(nc(n1)C)N(C)C2CC(C2)O,x0396,x0396,-7.505018,x0749,active-covalent
Cc1cc(ccc1CS(=O)(=O)N)F,x0217,x0217,-7.504725,x0678,active-noncovalent
Cc1cc(ccc1CS(=O)(=O)N)F,x1086,x1086,-7.504725,x0678,active-noncovalent
c1ccc2c(c1)[C@@H](CCO2)NC(=O)CCl,x0804,x0804,-7.495579,x0195,active-noncovalent
c1ccc2c(c1)[C@@H](CCO2)NC(=O)CCl,x1315,x1315,-7.495579,x0195,active-noncovalent
c1ccc2c(c1)[C@@H](CCO2)NC(=O)CCl,x1400,x1400,-7.495579,x0195,active-noncovalent
c1ccc2c(c1)[C@@H](CCO2)NC(=O)CCl,x1479,x1479,-7.495579,x0195,active-noncovalent
c1ccc2c(c1)[C@@H](CCO2)NC(=O)CCl,x0730,x0730,-7.495579,x0195,active-noncovalent
c1cnc(cc1I)N,x0937,x0937,-7.495326,x0540,active-noncovalent
C[C@@H](CO)Nc1c(cc(cn1)Cl)F,x1149,x1149,-7.494957,x0195,active-noncovalent
C[C@@H](CO)Nc1c(cc(cn1)Cl)F,x0051,x0051,-7.494957,x0195,active-noncovalent
Cc1nc(n(n1)CCC(=O)[O-])C,x0249,x0249,-7.484049,x0397,active-noncovalent
CC[NH2+]Cc1cn(nn1)C,x1226,x1226,-7.483360,x0678,active-noncovalent
COc1ccc(cc1)NC(=O)C[NH3+],x0625,x0625,-7.482520,x0195,active-noncovalent
COc1ccc(cc1)NC(=O)C[NH3+],x1087,x1087,-7.482520,x0195,active-noncovalent
c1cc2c(cc1C(=O)N)CCN2,x0311,x0311,-7.481947,x0195,active-noncovalent
c1ccc(cc1)N([C@H]2CS(=O)(=O)C=C2)C(=O)CCl,x1311,x1311,-7.474413,x0072,active-noncovalent
c1ccc(cc1)N([C@H]2CS(=O)(=O)C=C2)C(=O)CCl,x0796,x0796,-7.474413,x0072,active-noncovalent
c1ccc(cc1)N([C@H]2CS(=O)(=O)C=C2)C(=O)CCl,x1397,x1397,-7.474413,x0072,active-noncovalent
c1ccc(cc1)N([C@H]2CS(=O)(=O)C=C2)C(=O)CCl,x1476,x1476,-7.474413,x0072,active-noncovalent
c1ccc(cc1)N([C@H]2CS(=O)(=O)C=C2)C(=O)CCl,x1349,x1349,-7.474413,x0072,active-noncovalent
c1ccc(cc1)N([C@H]2CS(=O)(=O)C=C2)C(=O)CCl,x0722,x0722,-7.474413,x0072,active-noncovalent
CC(C)Nc1cccnc1,x1098,x1098,-7.474369,x0678,active-noncovalent
CC(C)Nc1cccnc1,x0572,x0572,-7.474369,x0678,active-noncovalent
COC(=O)c1ccncc1,x0135,x0135,-7.473463,x0540,active-noncovalent
c1cc(ccc1[C@]2(CCC[NH2+]C2)C(=O)N)F,x0853,x0853,-7.457406,x0195,active-noncovalent
Cc1nc2c(s1)CCC[C@H]2C(=O)NC,x1148,x1148,-7.454516,x1077,active-noncovalent
Cc1nc2c(s1)CCC[C@H]2C(=O)NC,x0337,x0337,-7.454516,x1077,active-noncovalent
CC(C)[C@H](C(=O)N1CCOCC1)[NH3+],x1220,x1220,-7.444896,x0161,active-noncovalent
CCCn1c(nnn1)NC(=O)c2ccco2,x0252,x0252,-7.444524,x0107,active-noncovalent
Cc1cc(on1)C(=O)NC(C)C,x0526,x0526,-7.442532,x0678,active-noncovalent
CNS(=O)(=O)CC1CCCCC1,x0229,x0229,-7.442280,x0104,active-noncovalent
CCOc1cccc(c1)C(=O)Nc2nnn(n2)C,x0527,x0527,-7.439372,x0830,active-covalent
C1CC(CCC1C(=O)N)(F)F,x0212,x0212,-7.435218,x0195,active-noncovalent
C1CC(CCC1C(=O)N)(F)F,x1240,x1240,-7.435218,x0195,active-noncovalent
CNS(=O)(=O)c1ccccc1Cl,x1268,x1268,-7.434351,x0678,active-noncovalent
CNS(=O)(=O)c1ccccc1Cl,x0665,x0665,-7.434351,x0678,active-noncovalent
COc1ccc(cc1)C2(CCOCC2)C(=O)[O-],x0873,x0873,-7.430744,x0749,active-covalent
CC(=O)Nc1ccc(cc1)Br,x0940,x0940,-7.428520,x0195,active-noncovalent
CCOc1ccc(cc1)CC(=O)[O-],x0339,x0339,-7.423053,x0830,active-covalent
CCOc1ccc(cc1)CC(=O)[O-],x1068,x1068,-7.423053,x0830,active-covalent
C[C@@H]1[C@@H](CCC[N@@]1S(=O)(=O)C)C(=O)N2CCCC2,x0849,x0849,-7.417205,x0195,active-noncovalent
C[C@@H]1CCc2ccccc2N1C(=O)C,x0294,x0294,-7.414208,x0195,active-noncovalent
C[C@@H]1CCc2ccccc2N1C(=O)C,x1145,x1145,-7.414208,x0195,active-noncovalent
Cn1cc(c(n1)c2ccncc2)C(=O)[O-],x0266,x0266,-7.413765,x0387,active-noncovalent
CCS(=O)(=O)Nc1ccccc1F,x0247,x0247,-7.413380,x0678,active-noncovalent
Cc1cccc(c1)C(=O)NCC(=O)[O-],x0551,x0551,-7.411170,x0678,active-noncovalent
CC(=O)NCc1cc(ccc1OC)Br,x0176,x0176,-7.411050,x0104,active-noncovalent
CCn1ccc(n1)C[NH2+]C,x0075,x0075,-7.405569,x0195,active-noncovalent
CCn1ccc(n1)C[NH2+]C,x1060,x1060,-7.405569,x0195,active-noncovalent
C1C[NH2+]C[C@@H]1c2nc(no2)C3CC3,x1174,x1174,-7.404920,x1077,active-noncovalent
C1C[NH2+]C[C@@H]1c2nc(no2)C3CC3,x0203,x0203,-7.404920,x1077,active-noncovalent
Cn1c(cc(n1)c2ccc(cc2)Cl)NC(=O)CCl,x1404,x1404,-7.403318,x0161,active-noncovalent
Cn1c(cc(n1)c2ccc(cc2)Cl)NC(=O)CCl,x0809,x0809,-7.403318,x0161,active-noncovalent
Cn1c(cc(n1)c2ccc(cc2)Cl)NC(=O)CCl,x0735,x0735,-7.403318,x0161,active-noncovalent
Cn1c(cc(n1)c2ccc(cc2)Cl)NC(=O)CCl,x1316,x1316,-7.403318,x0161,active-noncovalent
C[C@@H](C(=O)N)Oc1ccc(cc1)Cl,x1201,x1201,-7.401634,x0161,active-noncovalent
C[C@@H](C(=O)N)Oc1ccc(cc1)Cl,x0082,x0082,-7.401634,x0161,active-noncovalent
COC(=O)[C@H]1COC[C@H]1c2cccnc2,x0882,x0882,-7.400062,x0107,active-noncovalent
C[C@H](c1ccc(cc1)F)[NH2+]C,x0121,x0121,-7.399781,x0678,active-noncovalent
C[C@H](c1ccc(cc1)F)[NH2+]C,x1170,x1170,-7.399781,x0678,active-noncovalent
c1cscc1C[NH+]2CCC(CC2)O,x0387,x0387,-7.394868,x0749,active-covalent
CS(=O)(=O)c1nccn1Cc2cscn2,x1104,x1104,-7.394627,x0749,active-covalent
CS(=O)(=O)c1nccn1Cc2cscn2,x0569,x0569,-7.394627,x0749,active-covalent
CC[C@@H](C)NC(=O)c1ccccc1N,x1207,x1207,-7.389420,x0161,active-noncovalent
CC[C@@H](C)NC(=O)c1ccccc1N,x0599,x0599,-7.389420,x0161,active-noncovalent
CCNC(=O)N1CCN(CC1)C(=O)C,x0338,x0338,-7.388501,x0749,active-covalent
C[C@@H]([C@@H](C(=O)NCC#CBr)NC(=O)C)O,x0978,x0978,-7.387796,x1386,active-covalent
Cc1cc(nn1C)C(=O)NC(C)C,x0325,x0325,-7.378558,x0195,active-noncovalent
c1c(cn(n1)CCO)Br,x0954,x0954,-7.376765,x0397,active-noncovalent
CS(=O)(=O)C[C@@H](c1ccccc1)O,x1206,x1206,-7.373852,x0195,active-noncovalent
CS(=O)(=O)C[C@@H](c1ccccc1)O,x0143,x0143,-7.373852,x0195,active-noncovalent
C1CC[NH+](CC1)CCC(=O)[O-],x0200,x0200,-7.369176,x0708,active-covalent
Cc1cc(cnc1[C@]23C[C@H]2CC[N@]3S(=O)(=O)C)F,x0931,x0931,-7.359055,x0195,active-noncovalent
CCC(=O)Nc1ccc(cc1)S(=O)(=O)N,x0561,x0561,-7.355818,x0749,active-covalent
COc1cc(ccn1)Br,x0942,x0942,-7.351359,x0540,active-noncovalent
CC(C)N(C)c1c2cnn(c2ncn1)C,x0573,x0573,-7.350864,x1375,active-covalent
CC(C)N(C)c1c2cnn(c2ncn1)C,x1101,x1101,-7.350864,x1375,active-covalent
Cc1cc2c(cc1NC(=O)C)OCO2,x0683,x0683,-7.341823,x0195,active-noncovalent
CCS(=O)(=O)NCc1ccc2c(c1)OCO2,x0579,x0579,-7.333376,x0104,active-noncovalent
CNC(=O)c1ccccc1NC(=O)c2ccco2,x0611,x0611,-7.329142,x0161,active-noncovalent
CC(=O)NC1CCC(CC1)[NH3+],x0034,x0034,-7.329035,x0749,active-covalent
CS(=O)(=O)N1CCC(CC1)C(=O)NC2CC2,x0627,x0627,-7.326157,x0749,active-covalent
c1c(cncn1)Br,x0941,x0941,-7.315763,x0397,active-noncovalent
CCN(CC)c1cc(nc2n1ncn2)C,x0617,x0617,-7.313612,x0195,active-noncovalent
CCN(CC)c1cc(nc2n1ncn2)C,x1061,x1061,-7.313612,x0195,active-noncovalent
Cc1nnc(s1)N2CCCCC2,x0399,x0399,-7.296444,x0195,active-noncovalent
c1cc2c(ccnc2nc1)Br,x0950,x0950,-7.293748,x0195,active-noncovalent
CC(C)Nc1ncccn1,x0583,x0583,-7.293537,x1093,active-noncovalent
CC(C)Nc1ncccn1,x1102,x1102,-7.293537,x1093,active-noncovalent
c1cscc1[C@@H]2CCC[C@@H]2C(=O)N,x0874,x0874,-7.292104,x0195,active-noncovalent
c1cn(nn1)C[C@H]2CCCC[NH2+]2,x1280,x1280,-7.283552,x0104,active-noncovalent
c1cn(nn1)C[C@H]2CCCC[NH2+]2,x0661,x0661,-7.283552,x0104,active-noncovalent
C[N@](CCO)S(=O)(=O)c1ccc(cc1)N,x0614,x0614,-7.277418,x0678,active-noncovalent
Cn1c(c(cn1)Cl)C(=O)N2CCCCC2,x0133,x0133,-7.257348,x0195,active-noncovalent
C[C@H]1CCC[C@H]([N@]1S(=O)(=O)C)CO,x0835,x0835,-7.254049,x0678,active-noncovalent
CC(=O)Nc1cccc(c1C(=O)[O-])F,x0145,x0145,-7.250247,x0195,active-noncovalent
c1c(csc1CNC(=O)CCl)Br,x0825,x0825,-7.240923,x0195,active-noncovalent
c1c(csc1CNC(=O)CCl)Br,x1326,x1326,-7.240923,x0195,active-noncovalent
c1c(csc1CNC(=O)CCl)Br,x0751,x0751,-7.240923,x0195,active-noncovalent
COCC(=O)Nc1ccccc1C(=O)N,x0622,x0622,-7.239729,x0195,active-noncovalent
C[C@H](C(=O)[O-])Oc1ccccc1F,x0115,x0115,-7.225757,x0678,active-noncovalent
COC(=O)c1ccc(cc1)S(=O)(=O)N,x0161,x0161,-7.223508,x0749,active-covalent
CCN(C)C(=O)c1cccc(c1)N,x0224,x0224,-7.223125,x0678,active-noncovalent
CCn1cc(cn1)NC(=O)C2CCC2,x0353,x0353,-7.222250,x0749,active-covalent
c1c(cncn1)N,x0995,x0995,-7.222010,x0426,active-noncovalent
Cc1cccc(c1C)C(=O)N(C)C,x0037,x0037,-7.220438,x0195,active-noncovalent
Cn1cc(c(n1)C(=O)NC2CCCC2)Cl,x0406,x0406,-7.210559,x0678,active-noncovalent
CCc1nnc(s1)NC(=O)C(F)(F)F,x1291,x1291,-7.210151,x0195,active-noncovalent
CCc1nnc(s1)NC(=O)C(F)(F)F,x0542,x0542,-7.210151,x0195,active-noncovalent
C[C@H]1C[N@H+](CC[C@H]1Nc2cnn(c2)C)C,x0401,x0401,-7.209391,x0161,active-noncovalent
CCOC(=O)N1CCOCC1,x0187,x0187,-7.208915,x0195,active-noncovalent
COCC(=O)Nc1ccccc1,x0262,x0262,-7.206047,x0195,active-noncovalent
CC[C@@H](C)[C@@H](C(=O)NCC#CBr)NC(=O)C,x0975,x0975,-7.205454,x0104,active-noncovalent
CCOC(=O)Nc1c(ccs1)C(=O)N,x1057,x1057,-7.203561,x0104,active-noncovalent
CCOC(=O)Nc1c(ccs1)C(=O)N,x0183,x0183,-7.203561,x0104,active-noncovalent
CC1CCN(CC1)CC[NH3+],x0643,x0643,-7.202670,x0195,active-noncovalent
c1cc(cnc1)Br,x0989,x0989,-7.194540,x0397,active-noncovalent
CC(=O)N[C@@H](CCCC[NH3+])C(=O)NCC#CBr,x0969,x0969,-7.178466,x1077,active-noncovalent
CC(=O)N[C@@H](CCCC[NH3+])C(=O)NCC#CBr,x0986,x0986,-7.178466,x1077,active-noncovalent
CC(=O)Nc1ccc(cc1)NC(=O)[C@H]2CC2(C)C,x1117,x1117,-7.177170,x0749,active-covalent
CC(=O)Nc1ccc(cc1)NC(=O)[C@H]2CC2(C)C,x0424,x0424,-7.177170,x0749,active-covalent
COc1cc(ccc1CC(=O)[O-])Br,x0958,x0958,-7.169648,x0195,active-noncovalent
C[C@]1(CCC[N@@]1S(=O)(=O)C)C(=O)N,x0856,x0856,-7.163182,x0874,active-noncovalent
C[C@H](C(=O)[O-])NC(=O)C1CCCC1,x1192,x1192,-7.162053,x0830,active-covalent
C[C@H](C(=O)[O-])NC(=O)C1CCCC1,x0347,x0347,-7.162053,x0830,active-covalent
CC(=O)N1CC[C@@H]2[C@]1(C2)c3cccnc3OC,x0927,x0927,-7.160254,x1418,active-covalent
COCCn1cc(cn1)Br,x0963,x0963,-7.159364,x0397,active-noncovalent
CC(=O)Nc1cc(c(cc1OC)Cl)OC,x0304,x0304,-7.159335,x0195,active-noncovalent
CS(=O)(=O)N1CC[NH+](CC1)Cc2ccco2,x0451,x0451,-7.157279,x1093,active-noncovalent
CCOc1c(cccn1)C(=O)N,x0273,x0273,-7.155910,x0305,active-noncovalent
CC(=O)Nc1ccc(c(c1)C(=O)[O-])F,x0245,x0245,-7.147387,x0749,active-covalent
C[C@H]1[C@H](CCC[NH2+]1)CO,x0877,x0877,-7.143991,x0354,active-noncovalent
CCOc1ccc(cc1)NC(=O)NC(C)(C)C,x1247,x1247,-7.140597,x0161,active-noncovalent
CCOc1ccc(cc1)NC(=O)NC(C)(C)C,x0454,x0454,-7.140597,x0161,active-noncovalent
C[NH+]1CCN(CC1)S(=O)(=O)N(C)C,x0070,x0070,-7.139639,x0195,active-noncovalent
CC(C)(C[N@@]1CC[C@@H](C1)[NH3+])O,x0530,x0530,-7.136844,x0195,active-noncovalent
CC(C)(C[N@@]1CC[C@@H](C1)[NH3+])O,x1171,x1171,-7.136844,x0195,active-noncovalent
C[C@@H]1CCCC[N@]1CC[NH3+],x1182,x1182,-7.135571,x0678,active-noncovalent
C[C@@H]1CCCC[N@]1CC[NH3+],x0525,x0525,-7.135571,x0678,active-noncovalent
CCOC(=O)CN1CCS(=O)(=O)CC1,x0462,x0462,-7.127445,x0749,active-covalent
CCCC(=O)Nc1cccnc1Cl,x0548,x0548,-7.124144,x0749,active-covalent
C[C@@H](CCn1cccn1)O,x1176,x1176,-7.119583,x0195,active-noncovalent
C[C@@H](CCn1cccn1)O,x0322,x0322,-7.119583,x0195,active-noncovalent
C1C[C@@H](OC1)CNC(=O)N2CCOCC2,x0553,x0553,-7.117129,x0195,active-noncovalent
C1C[C@@H](OC1)CNC(=O)N2CCOCC2,x1162,x1162,-7.117129,x0195,active-noncovalent
c1cnc(cc1Br)CO,x0959,x0959,-7.117079,x0426,active-noncovalent
COCCn1ccc(cc1=O)Br,x0957,x0957,-7.113807,x0749,active-covalent
c1cn(c(=O)cc1Br)CC(=O)[O-],x0965,x0965,-7.111454,x0397,active-noncovalent
CC(=O)N(C)c1ccccc1C(=O)[O-],x0060,x0060,-7.109825,x1093,active-noncovalent
c1cnc(cc1Br)N,x0944,x0944,-7.104149,x0540,active-noncovalent
c1c(cnc(n1)C(F)(F)F)C(=O)N,x1215,x1215,-7.102551,x0397,active-noncovalent
Cc1cc(cnc1[C@@]23C[C@@H]2CCN3C(=O)C)F,x0929,x0929,-7.102456,x0072,active-noncovalent
CCc1nc(no1)[C@H]2CCC[NH2+]2,x0132,x0132,-7.101483,x0195,active-noncovalent
CCc1nc(no1)[C@H]2CCC[NH2+]2,x1146,x1146,-7.101483,x0195,active-noncovalent
c1csc(n1)c2[nH]ncn2,x1072,x1072,-7.098225,x0678,active-noncovalent
c1csc(n1)c2[nH]ncn2,x0175,x0175,-7.098225,x0678,active-noncovalent
Cc1nnc(s1)NC(=O)COC,x1096,x1096,-7.097392,x0397,active-noncovalent
Cc1nnc(s1)NC(=O)COC,x0519,x0519,-7.097392,x0397,active-noncovalent
C[C@H]1CCCCN1C(=O)[C@@H](C)[NH3+],x0657,x0657,-7.094710,x0678,active-noncovalent
CCOC(=O)C[NH+]1CCCCC1,x0586,x0586,-7.093095,x0678,active-noncovalent
CC(=O)NCc1c[nH]nc1,x0109,x0109,-7.093080,x0678,active-noncovalent
CC(=O)NCc1c[nH]nc1,x1284,x1284,-7.093080,x0678,active-noncovalent
c1cc2c(cc1Br)NC(=O)C2,x0947,x0947,-7.089022,x0749,active-covalent
CCOc1c(cccc1F)C(=O)N(C)C,x0235,x0235,-7.088834,x0195,active-noncovalent
Cc1ccncc1NC(=O)C,x0107,x0107,-7.086791,x0426,active-noncovalent
CCn1cc(cn1)CCO,x0074,x0074,-7.085464,x0397,active-noncovalent
c1cc(oc1)CN2CCS(=O)(=O)CC2,x0413,x0413,-7.083726,x0749,active-covalent
c1c(c(=O)[nH]c(=O)[nH]1)N2CCOCC2,x0282,x0282,-7.080578,x1077,active-noncovalent
c1cc(c(cc1Br)O)C(=O)[O-],x0962,x0962,-7.078025,x0678,active-noncovalent
CC(C)n1cc(nc1)S(=O)(=O)N,x0086,x0086,-7.077703,x0397,active-noncovalent
C[C@H]1CCO[C@@H]1C(=O)Nc2cnns2,x0428,x0428,-7.075608,x0107,active-noncovalent
CS(=O)(=O)NC1(CCCCC1)C(=O)[O-],x0598,x0598,-7.075496,x0678,active-noncovalent
Cc1c(c(n(n1)C)C)NC(=O)CC#N,x0259,x0259,-7.075181,x0195,active-noncovalent
CCn1c(=O)cc([nH]1)C(F)(F)F,x0130,x0130,-7.071774,x0195,active-noncovalent
CC(=O)Nc1cc(ccc1F)C(=O)[O-],x0106,x0106,-7.067080,x0195,active-noncovalent
COc1cc(cc(c1OC)OC)C(=O)[O-],x0330,x0330,-7.065681,x0195,active-noncovalent
Cc1nnc(s1)NC(=O)N2CCOCC2,x1120,x1120,-7.064257,x0678,active-noncovalent
Cc1nnc(s1)NC(=O)N2CCOCC2,x0604,x0604,-7.064257,x0678,active-noncovalent
c1ccnc(c1)C2(CCOCC2)CO,x0902,x0902,-7.062730,x0072,active-noncovalent
CC(C)NC(=O)C[N@@]1CCC[NH2+]CC1,x0635,x0635,-7.051278,x0195,active-noncovalent
c1ccc(c(c1)C(=O)[O-])OC(F)(F)F,x0064,x0064,-7.051117,x0195,active-noncovalent
Cc1ccc(cc1F)CS(=O)(=O)N,x0251,x0251,-7.047259,x0678,active-noncovalent
C[C@H]1CCCN([C@@H]1CO)C(=O)C,x0916,x0916,-7.045570,x0195,active-noncovalent
COc1cccnc1C#N,x0267,x0267,-7.043740,x0195,active-noncovalent
C[NH2+]Cc1cccc(n1)OC,x0290,x0290,-7.042856,x0104,active-noncovalent
C1C[NH2+][C@H]1C(=O)[O-],x0997,x0997,-7.041037,x0397,active-noncovalent
CC(=O)Nc1ccccc1O,x0139,x0139,-7.039088,x0195,active-noncovalent
COc1ccc2c(c1)nc(s2)N,x0204,x0204,-7.032916,x0195,active-noncovalent
Cc1cnccc1NC(=O)C,x0645,x0645,-7.032791,x0540,active-noncovalent
c1c(cncn1)I,x0949,x0949,-7.026112,x0397,active-noncovalent
C[N@@](Cc1cccc(c1)F)S(=O)(=O)N,x1095,x1095,-7.025572,x0072,active-noncovalent
C[N@@](Cc1cccc(c1)F)S(=O)(=O)N,x0112,x0112,-7.025572,x0072,active-noncovalent
C[C@H]1[C@@H](CCN1C(=O)C)C(=O)OC,x0892,x0892,-7.019965,x0195,active-noncovalent
CNc1ncccn1,x0310,x0310,-7.000005,x1093,active-noncovalent
CCNC(=O)c1ccc(cc1)NS(=O)(=O)C,x0481,x0481,-6.998604,x0161,active-noncovalent
CC(C)(C[NH2+]C1CCOCC1)O,x0450,x0450,-6.995928,x0678,active-noncovalent
CC(=O)NC[C@@H]1C[NH2+]CCO1,x1219,x1219,-6.994680,x0195,active-noncovalent
CCOC(=O)c1ccoc1,x0232,x0232,-6.993886,x0195,active-noncovalent
C[N@](C1CCCCCC1)S(=O)(=O)C,x0258,x0258,-6.987010,x0678,active-noncovalent
C[C@@H]1CN([C@@H](CO1)C)C(=O)c2cnsn2,x0518,x0518,-6.983812,x0195,active-noncovalent
COCc1cc(ccn1)Br,x0960,x0960,-6.981602,x0195,active-noncovalent
CCOc1ccc(cn1)C(=O)N,x0153,x0153,-6.977880,x0749,active-covalent
Cc1cc(no1)CS(=O)(=O)NC,x0254,x0254,-6.977752,x0397,active-noncovalent
CS(=O)(=O)N1CCC(CC1)O,x0077,x0077,-6.970885,x0195,active-noncovalent
COC(=O)c1cccc(c1)NS(=O)(=O)C,x0478,x0478,-6.969717,x0195,active-noncovalent
CC(=O)NCc1[nH]ccn1,x0270,x0270,-6.967399,x0946,active-noncovalent
CC(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)NCC#CBr,x0983,x0983,-6.964160,x0072,active-noncovalent
CC1(C[N@](CC[N@@]1C)CC[NH3+])C,x0033,x0033,-6.958565,x0195,active-noncovalent
C1COC[C@@H]1C[NH2+]C2CC2,x0038,x0038,-6.957435,x0678,active-noncovalent
C1COC[C@@H]1C[NH2+]C2CC2,x1175,x1175,-6.957435,x0678,active-noncovalent
Cc1nc(sn1)[N@@]2CCO[C@@H]([C@@H]2C)C,x0594,x0594,-6.949191,x0195,active-noncovalent
CCN(CC)S(=O)(=O)c1ccc(cc1)C,x0514,x0514,-6.945481,x0161,active-noncovalent
COc1ccc(cc1C#N)Br,x0955,x0955,-6.933766,x0195,active-noncovalent
CCN(CC)C(=O)c1cc(no1)C,x0191,x0191,-6.922039,x0397,active-noncovalent
Cc1c(cccc1NC(=O)C)C(=O)[O-],x1069,x1069,-6.921427,x0749,active-covalent
Cc1c(cccc1NC(=O)C)C(=O)[O-],x0214,x0214,-6.921427,x0749,active-covalent
Cn1cc(c(n1)[C@@H]2CCC[NH2+]C2)C(=O)N,x0220,x0220,-6.920547,x0104,active-noncovalent
Cn1cc(c(n1)[C@@H]2CCC[NH2+]C2)C(=O)N,x1208,x1208,-6.920547,x0104,active-noncovalent
CCC(=O)Nc1cccc(c1C)N,x0228,x0228,-6.918121,x0195,active-noncovalent
C[C@@H]1CCC[N@]([C@@H]1C(=O)OC)S(=O)(=O)C,x0876,x0876,-6.899140,x0195,active-noncovalent
CCOC(=O)c1c[nH]nc1,x0636,x0636,-6.893861,x0107,active-noncovalent
c1cc(ccc1C(=O)N)I,x0948,x0948,-6.887597,x0749,active-covalent
C[C@H]1C[NH2+]CC[C@H]1CO,x0901,x0901,-6.877784,x0678,active-noncovalent
CCc1c(c(on1)C)C(=O)Nc2cc(on2)C,x0612,x0612,-6.868234,x0749,active-covalent
CC(=O)N1CCC[C@@](C1)(C(=O)[O-])O,x0184,x0184,-6.866009,x1077,active-noncovalent
C[C@H](c1cnn(c1)C)[NH2+]C,x0320,x0320,-6.862233,x0540,active-noncovalent
C[C@H](c1cnn(c1)C)[NH2+]C,x1189,x1189,-6.862233,x0540,active-noncovalent
CCC(=O)Nc1nc(cs1)C,x0246,x0246,-6.848430,x0195,active-noncovalent
CC(=O)N1CCO[C@H](C1)CO,x1177,x1177,-6.830017,x0195,active-noncovalent
CC(=O)N1CCO[C@H](C1)CO,x0039,x0039,-6.830017,x0195,active-noncovalent
Cc1cc(no1)[C@H]2CCC[N@@]2S(=O)(=O)C,x0255,x0255,-6.827914,x0195,active-noncovalent
Cc1cc(no1)[C@H]2CCC[N@@]2S(=O)(=O)C,x1143,x1143,-6.827914,x0195,active-noncovalent
c1cc(nnc1)N,x1019,x1019,-6.825739,x0397,active-noncovalent
CC(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)NCC#CBr,x0987,x0987,-6.821247,x0967,active-noncovalent
c1cnc(nc1)N,x1015,x1015,-6.819480,x0397,active-noncovalent
C[NH2+]C1(CCOCC1)CO,x1232,x1232,-6.817951,x0678,active-noncovalent
CCNc1ccc(cn1)C#N,x0305,x0305,-6.817896,x0749,active-covalent
CC(=O)NCCCC[C@@H](C(=O)NCC#CBr)NC(=O)C,x0980,x0980,-6.815424,x0104,active-noncovalent
CC(C)CC(=O)Nc1ccc(cc1)NC(=O)C,x0479,x0479,-6.814473,x0749,active-covalent
CC(C)C[C@@H](C(=O)NCC#CBr)NC(=O)C,x0985,x0985,-6.812413,x0104,active-noncovalent
C[C@]1(CCCN1C(=O)OC(C)(C)C)COC,x0910,x0910,-6.807892,x0195,active-noncovalent
C1COCCC1[C@@H](C(=O)N)O,x0094,x0094,-6.804294,x0195,active-noncovalent
C1COCCC1[C@@H](C(=O)N)O,x1137,x1137,-6.804294,x0195,active-noncovalent
CN(C)c1cc[nH+]cc1,x0078,x0078,-6.800778,x0195,active-noncovalent
CC1(CCC[N@]1CC[NH3+])C,x0546,x0546,-6.800177,x0195,active-noncovalent
CS(=O)(=O)c1ccc(cc1)Br,x0951,x0951,-6.796496,x0161,active-noncovalent
CC(=O)Nc1cc(cc(c1)C(=O)N)C(=O)N,x0222,x0222,-6.788049,x0195,active-noncovalent
CCCC(=O)Nc1nnn(n1)CC,x0207,x0207,-6.783991,x0397,active-noncovalent
C1CC1(C(=O)N)[NH3+],x1034,x1034,-6.781669,x1077,active-noncovalent
COc1cc(ccc1O)Br,x0952,x0952,-6.778821,x0195,active-noncovalent
C[C@@H]1[C@@H](CCCN1C(=O)C)CO,x0869,x0869,-6.777671,x0195,active-noncovalent
c1cc(ccc1S(=O)(=O)N)I,x0939,x0939,-6.763874,x0749,active-covalent
