SMILES,TITLE,fragments
Cc1ccc(CNC(=O)c2cccc(CNC(=O)Nc3cccnc3)c2)cc1,315,x0434
Cc1cccc(N2CCN(Cc3ccc(NC(=O)Nc4cccnc4)cc3)CC2)c1,316,x0434
CN(C)CCN1CCN(c2cccc(NC(=O)Nc3cccnc3)c2)CC1,317,x0434
O=C(Nc1cccnc1)Nc1cccc(Cn2nc3ccccn3c2=O)c1,318,x0434
O=C(Nc1cccnc1)Nc1cc(Cl)ccc1Oc1ccccc1OC(F)(F)F,319,x0434
CCS(=O)(=O)c1ccccc1N1CCC(NC(=O)Nc2cccnc2)CC1,320,x0434
O=C(Nc1ccc(Oc2cccc(C(F)(F)F)c2)cc1)Nc1cccnc1,321,x0434
O=C(Nc1ccc(OCc2noc(C3CC3)n2)cc1)Nc1cccnc1,322,x0434
CN1CCN(c2ccc(NC(=O)Nc3cccnc3)c3cnccc23)CC1,323,x0434
CCOC(=O)N1CCC(NC(=O)CCCNC(=O)Nc2cccnc2)CC1,324,x0434
O=C(NCc1ccc(OCc2ccccc2F)cc1)Nc1cccnc1,325,x0434
O=C(NCc1cnc(-c2ccc(C(F)(F)F)cc2)s1)Nc1cccnc1,326,x0434
O=C(Nc1cccnc1)Nc1ccc2[nH]c(Cc3ccc(F)cc3)nc2c1,327,x0434
O=C(NCC1(c2cccc(C(F)(F)F)c2)CCCC1)Nc1cccnc1,328,x0434
CC(NC(=O)Nc1cccnc1)C(=O)Nc1cccc(N2CCCC2)c1,329,x0434
Cc1ccc(NC(=O)Nc2ccccc2)cc1NC(=O)Nc1cccnc1,330,x0434
O=C(Nc1cccnc1)Nc1ccc2nc(Cc3ccccc3)oc2c1,331,x0434
Cc1cc(CNC(=O)Nc2cccnc2)ccc1Oc1ccc(F)cc1,332,x0434
CC1CCCN(S(=O)(=O)c2ccc(CNC(=O)Nc3cccnc3)cc2)C1,333,x0434
COc1ccc(NC(=O)Nc2cccnc2)cc1S(=O)(=O)N1CCCC1,334,x0434
CC(C)(C)C(=O)N1CCOc2ccc(NC(=O)Nc3cccnc3)cc21,335,x0434
CC(NC(=O)Nc1cccnc1)c1ccc(NC(=O)c2ccncc2)cc1,336,x0434
NC(=O)C1CCCN(c2ccccc2CNC(=O)Nc2cccnc2)C1,337,x0434
CCCOc1c(OC)cc(CCNC(=O)Nc2cccnc2)cc1OC,338,x0434
Cc1ccc(C(=O)N2CC(C)CC(C)C2)cc1NC(=O)Nc1cccnc1,339,x0434
CCc1ccc(C(NC(=O)Nc2cccnc2)c2ccccc2Cl)cc1,340,x0434
O=C(Nc1cccnc1)NC(Cc1cccc(F)c1)c1cccc(F)c1,341,x0434
COc1ccc(NC(=O)c2ccccc2NC(=O)Nc2cccnc2)cn1,342,x0434
CC(NC(=O)Nc1cccnc1)c1cc(F)ccc1N1CCC(O)CC1,343,x0434
CC(Cc1cccc(Br)c1)(NC(=O)Nc1cccnc1)c1ccccc1,344,x0434
COc1ccc(NC(=O)Nc2cccnc2)cc1NC(=O)C1CCCCC1,345,x0434
COc1cccc(Oc2ccc(NC(=O)Nc3cccnc3)cc2Cl)c1,346,x0434
O=C(Nc1ccc(Cc2nnc3ncccn23)cc1)Nc1cccnc1,347,x0434
COc1cccc(CC(=O)N2CCC(NC(=O)Nc3cccnc3)CC2)c1,348,x0434
NC(=O)c1cccc(Oc2ccc(NC(=O)Nc3cccnc3)cc2)c1,349,x0434
CN(C(=O)c1ccc(NC(=O)Nc2cccnc2)cc1)C1CCOCC1,350,x0434
CCOc1ccc(C(=O)N2CCC(NC(=O)Nc3cccnc3)CC2)cc1,351,x0434
O=C(NCc1ccccc1OCCN1CCOCC1)Nc1cccnc1,352,x0434
O=C(Nc1cccnc1)NC1CCN(CCOc2ccc(Br)cc2)CC1,353,x0434
O=C(Nc1cccnc1)Nc1ccccc1NS(=O)(=O)c1ccc(F)cc1,354,x0434
CCCCCCCCOCc1cccc(NC(=O)Nc2cccnc2)c1,355,x0434
NC(=O)CCNC(=O)C(Cc1ccccc1)NC(=O)Nc1cccnc1,356,x0434
O=C(Nc1cccnc1)Nc1ccc(-c2nc3ccccc3s2)c(F)c1,357,x0434
O=C(Nc1cccnc1)NC1(C(=O)Nc2ccc(Br)cc2)CCCCC1,358,x0434
O=C(Nc1cccnc1)NC1CCc2nnc(-c3ccc(F)cc3)n2C1,359,x0434
O=C(NCc1ccccc1COc1ccccc1Cl)Nc1cccnc1,360,x0434
CCC(C)C(NC(=O)Nc1cccnc1)C(=O)NCCN1CCOCC1,361,x0434
Cc1sc(C(C)(C)NC(=O)Nc2cccnc2)nc1-c1ccccc1F,362,x0434
CN(Cc1ccco1)Cc1ccccc1CNC(=O)Nc1cccnc1,363,x0434
O=C(Nc1cccnc1)NC(c1ccccc1)c1nc2ccccc2s1,364,x0434
Cn1nnc(NS(=O)(=O)c2cccc(NC(=O)Nc3cccnc3)c2)n1,365,x0434
O=C(Nc1ccc(NC(=O)N2CCCCCC2)cc1)Nc1cccnc1,366,x0434
COc1ccc(C(Cc2ccccc2)NC(=O)Nc2cccnc2)cc1,367,x0434
Cc1ccc2[nH]c(-c3cccc(NC(=O)Nc4cccnc4)c3)nc2n1,368,x0434
O=C(Nc1cccnc1)Nc1ccc(N2CCCCC2)c2ncccc12,369,x0434
O=C(NCc1cccc(C(=O)NCc2ccco2)c1)Nc1cccnc1,370,x0434
O=C(Nc1cccnc1)Nc1cccc(CS(=O)(=O)c2ccccc2)c1,371,x0434
COC(=O)C(Cc1c[nH]c2cc(F)ccc12)NC(=O)Nc1cccnc1,372,x0434
O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)Nc1cccnc1,373,x0434
CC1CN(C(=O)Cn2cc(NC(=O)Nc3cccnc3)cn2)CC(C)O1,374,x0434
O=C1CCc2cc(OCC(O)CNC(=O)Nc3cccnc3)ccc2N1,375,x0434
O=C(Nc1cccnc1)NC1(CN2CCN(c3ccccc3)CC2)CC1,376,x0434
O=C(NCCc1ccc(OCCN2CCCC2)cc1)Nc1cccnc1,377,x0434
CC(C)(COc1ncc(C(F)(F)F)cc1Cl)NC(=O)Nc1cccnc1,378,x0434
CN1CCN(C(CNC(=O)Nc2cccnc2)c2ccc(F)cc2)CC1,379,x0434
O=C(NCC(=O)N1CCC(Cc2ccccc2)CC1)Nc1cccnc1,380,x0434
CC(c1ccccc1F)N1CCCC(NC(=O)Nc2cccnc2)C1=O,381,x0434
O=C(Nc1cccnc1)Nc1ccc(C(=O)NCC2CCCO2)c(Cl)c1,382,x0434
O=C(Nc1cccnc1)Nc1ccc(NC(=O)c2cccc(O)c2)nc1,383,x0434
CCOc1cc(N2CCN(C)CC2)ccc1NC(=O)Nc1cccnc1,384,x0434
O=C(Nc1cccnc1)Nc1ccccc1NC(=O)c1ccccc1I,385,x0434
Cn1c(C2CC2)c(NC(=O)Nc2cccnc2)c(=O)n1-c1ccccc1,386,x0434
CN(C(=O)c1cccc(NC(=O)Nc2cccnc2)c1)c1ccccc1,387,x0434
O=C(Nc1cccnc1)NC1CCN(c2ccccc2C(F)(F)F)C1=O,388,x0434
O=C(NCc1cccc(NC(=O)c2cccnc2)c1)Nc1cccnc1,389,x0434
O=C(NCC(=O)N1CCN(c2ccc(Cl)cc2)CC1)Nc1cccnc1,390,x0434
O=C(NCCC(=O)N1CCN(c2ncccn2)CC1)Nc1cccnc1,391,x0434
O=C(NCc1cccc(NC(=O)c2ccncc2)c1)Nc1cccnc1,392,x0434
Cc1ccc(C(Cc2ccccc2)NC(=O)Nc2cccnc2)cc1C,393,x0434
CN1CCC2(CC1)CC(NC(=O)Nc1cccnc1)c1ccccc1O2,394,x0434
NC(=O)c1ccccc1Oc1ccc(NC(=O)Nc2cccnc2)cn1,395,x0434
COc1ccccc1Oc1ccc(NC(=O)Nc2cccnc2)cc1F,396,x0434
O=C(NCC1CCN(C(=O)Cc2ccccc2)CC1)Nc1cccnc1,397,x0434
COCCOCCOc1ccc(NC(=O)Nc2cccnc2)cc1Br,398,x0434
CC1CN(Cc2ccccc2)CC(C)C1NC(=O)Nc1cccnc1,399,x0434
O=C(NCC1CN(Cc2ccccc2)CC12CCOCC2)Nc1cccnc1,400,x0434
CCN(CC)C(=O)Nc1ccc(NC(=O)Nc2cccnc2)c(Cl)c1,401,x0434
O=C(Nc1cccnc1)NC(COCc1ccccc1)C(=O)OCc1ccccc1,402,x0434
COC(=O)C1CCC(NC(=O)Nc2cccnc2)c2ccccc21,403,x0434
COC(=O)C[C@@H](CNC(=O)Nc1cccnc1)NC(=O)OCc1ccccc1,404,x0434
O=C(NCCCCCNC(=O)OCc1ccccc1)Nc1cccnc1,405,x0434
CCC(NC(=O)Nc1cccnc1)C1CN(Cc2ccccc2)CCO1,406,x0434
NC(=O)CN(Cc1ccccc1)c1cccc(NC(=O)Nc2cccnc2)c1,407,x0434
COc1cc(CCNC(=O)Nc2cccnc2)cc(OC)c1OCc1ccccc1,408,x0434
COC(=O)C(Cc1cc2ccccc2o1)NC(=O)Nc1cccnc1,409,x0434
O=C(NCCCN1CCN(Cc2ccccc2)CC1)Nc1cccnc1,410,x0434
COC(=O)c1ccc2c(c1)C(CNC(=O)Nc1cccnc1)CCC2,411,x0434
CN(Cc1ccccc1)C1(CNC(=O)Nc2cccnc2)CCCCC1,412,x0434
NC(=O)c1ccc(NC(=O)Nc2cccnc2)cc1N1CCCCC1,413,x0434
COC(=O)C1(c2ccc(NC(=O)Nc3cccnc3)cc2)CCCC1,414,x0434
O=C(NCc1cn(Cc2ccccc2)nc1-c1ccccc1)Nc1cccnc1,415,x0434
COc1cccc(N2CCCC(CNC(=O)Nc3cccnc3)C2)n1,416,x0434
COc1ccc2c(CC(C)(C)NC(=O)Nc3cccnc3)c[nH]c2c1,417,x0434
O=C(NCCCCOc1ccc(OCc2ccccc2)cc1)Nc1cccnc1,418,x0434
O=C(NCCc1ccc(CN2CCCC2=O)cc1)Nc1cccnc1,419,x0434
O=C(Nc1cccnc1)Nc1cncc(-c2cnc3[nH]ccc3c2)c1,420,x0434
O=C(NCCOCCOCCOCCOCCO)Nc1cccnc1,421,x0434
O=C(NCc1ccc(N2CCCS2(=O)=O)c(F)c1)Nc1cccnc1,422,x0434
CC(C)C[C@H](NC(=O)Nc1cccnc1)C(=O)N1CCC(N(C)C)C1,423,x0434
COC(=O)C(C)(NC(=O)Nc1cccnc1)c1cccc([N+](=O)[O-])c1,424,x0434
O=C(Nc1cccnc1)Nc1ccc(Cl)cc1-c1cccc(Cl)c1Cl,425,x0434
CC1CCCN(c2ccc(CNC(=O)Nc3cccnc3)cc2Cl)C1,426,x0434
O=C(NCCc1c(C(F)(F)F)[nH]c2ccccc12)Nc1cccnc1,427,x0434
CN1CCN(Cc2ccccc2)C(CNC(=O)Nc2cccnc2)C1,428,x0434
O=C(Nc1cccnc1)NC1(c2ccc(C(F)(F)F)cc2)CCCC1,429,x0434
O=C(Nc1cccnc1)Nc1cccc(S(=O)(=O)c2ccccc2)c1,430,x0434
CN1CCOC(C(NC(=O)Nc2cccnc2)c2ccc(Cl)cc2)C1,431,x0434
O=C(Nc1cccnc1)Nc1ccccc1Oc1cc(F)cc(F)c1,432,x0434
COCc1cc(O)nc(N2CCC(NC(=O)Nc3cccnc3)C2)n1,433,x0434
CCCc1c(NC(=O)Nc2cccnc2)cnn1-c1cccc(C)c1,434,x0434
CC(NC(=O)Nc1cccnc1)c1nc(COc2ccccc2)no1,435,x0434
COC(=O)C[C@@H](NC(=O)Nc1cccnc1)c1cccc([N+](=O)[O-])c1,436,x0434
Cc1ccc(-n2ncc(NC(=O)Nc3cccnc3)c2C(C)C)cc1,437,x0434
O=C(Nc1cccnc1)NC(Cc1cccc(O)c1)c1ccccc1,438,x0434
CCCc1c(NC(=O)Nc2cccnc2)cnn1-c1cc(C)ccn1,439,x0434
O=C(Nc1cccnc1)Nc1ccc2c(c1)N(CC(F)F)C(=O)CS2,440,x0434
CC(C)(C)OC(=O)C(C)(NC(=O)Nc1cccnc1)c1ccccc1,441,x0434
O=C(NCC1(c2cc(C(F)(F)F)ccc2Cl)CC1)Nc1cccnc1,442,x0434
O=C(Nc1cccnc1)Nc1cnn(-c2ccncc2)c1C(F)(F)F,443,x0434
Cc1ccc(NC(=O)Nc2cccnc2)cc1OCC1CCOCC1,444,x0434
CCCOc1ccccc1C(CC(C)C)NC(=O)Nc1cccnc1,445,x0434
O=C(Nc1cccnc1)N[C@@H]1CC2(CCCC2)Oc2ccc(Cl)cc21,446,x0434
Cc1nc2ccccc2n(CCCNC(=O)Nc2cccnc2)c1=O,447,x0434
O=C(NCC1(c2cc(F)cc(C(F)(F)F)c2)CC1)Nc1cccnc1,448,x0434
O=C(Nc1cccnc1)N[C@H]1C[C@@H](NC(=O)OCc2ccccc2)C1,449,x0434
O=C(NCc1cc(Oc2cccc(Cl)c2)ccn1)Nc1cccnc1,450,x0434
CC(C)(CNC(=O)Nc1cccnc1)c1coc(-c2ccccc2)n1,451,x0434
CC(NC(=O)Nc1cccnc1)c1ccc(N2CCCCC2=O)cc1,452,x0434
COCC(=O)N1CCCc2ccc(NC(=O)Nc3cccnc3)cc21,453,x0434
O=C(Nc1cccnc1)NC1CCCN(Cc2c(F)cccc2F)C1,454,x0434
CCOC(=O)C(NC(=O)Nc1cccnc1)c1ccc(OC)c(F)c1,455,x0434
N#CC(c1ccccc1)c1ccc(NC(=O)Nc2cccnc2)cc1,456,x0434
CCCCCCCCOC(=O)[C@@H](NC(=O)Nc1cccnc1)C(C)C,457,x0434
CC1(C)NC(=O)N(c2cccc(NC(=O)Nc3cccnc3)c2)C1=O,458,x0434
CC(c1ccc(F)cc1)N1CCC(NC(=O)Nc2cccnc2)C1=O,459,x0434
CC[C@H](C)[C@H](NC(=O)Nc1cccnc1)C(=O)OCc1ccccc1,460,x0434
Cc1ccc(NC(=O)Nc2cccnc2)cc1C(=O)c1ccccc1,461,x0434
COc1ccc(CN2CCC(NC(=O)Nc3cccnc3)C2=O)cc1,462,x0434
Cc1ccc(-c2nc(C)c(C(C)NC(=O)Nc3cccnc3)s2)cc1,463,x0434
O=C(Nc1cccnc1)Nc1ccc(F)c(C(=O)c2ccccc2)c1,464,x0434
COCCN(C)CCC(NC(=O)Nc1cccnc1)c1ccccc1,465,x0434
O=C(Nc1cccnc1)NC1CC2CCC(C1)N2Cc1ccccc1,466,x0434
Cc1cc(N2CCCC(NC(=O)Nc3cccnc3)C2=O)ccc1Br,467,x0434
N#Cc1ccccc1Sc1ccc(NC(=O)Nc2cccnc2)cc1,468,x0434
CC(C)OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)Nc1cccnc1,469,x0434
O=C(Nc1cccnc1)NC1CCCN(c2ccc(Cl)cc2Cl)C1=O,470,x0434
Cc1ccc(CN2CCOC(CNC(=O)Nc3cccnc3)C2)cc1,471,x0434
COc1cccc(-c2ccc(CNC(=O)Nc3cccnc3)cc2)c1,472,x0434
O=C(NCC1CC(=O)N(CCc2ccccc2)C1)Nc1cccnc1,473,x0434
O=C(NCc1ccc(COC2CCOCC2)cc1)Nc1cccnc1,474,x0434
CCOC(=O)CC(NC(=O)Nc1cccnc1)c1cc(Cl)cc(Cl)c1,475,x0434
O=C(NCC1(c2ccc(Br)cc2)CCCCCC1)Nc1cccnc1,476,x0434
Cc1ccc(NC(=O)Nc2cccnc2)cc1C(=O)N1CCCCC1,477,x0434
CNS(=O)(=O)c1cccc(NC(=O)CNC(=O)Nc2cccnc2)c1,478,x0434
CC(Nc1ccc(NC(=O)Nc2cccnc2)cc1)c1ccccc1,479,x0434
N#Cc1ccc(N2CCCC(NC(=O)Nc3cccnc3)C2)c(F)c1,480,x0434
CC(=O)NCCNC(=O)c1ccccc1NC(=O)Nc1cccnc1,481,x0434
CC(C)NS(=O)(=O)Cc1ccc(CNC(=O)Nc2cccnc2)cc1,482,x0434
CCN1CCN(Cc2ccc(NC(=O)Nc3cccnc3)cc2)CC1,483,x0434
COc1ccccc1-c1noc(C(C)NC(=O)Nc2cccnc2)n1,484,x0434
Cc1c(NC(=O)Nc2cccnc2)cccc1C(=O)N1CCSCC1,485,x0434
CN1CCN(Cc2cccc(CNC(=O)Nc3cccnc3)c2)CC1,486,x0434
O=C(Nc1cccnc1)Nc1cccc(C(=O)N2CCCC(O)C2)c1,487,x0434
O=C(NCc1ccccc1Oc1cccc(F)c1)Nc1cccnc1,488,x0434
CC1CCN(Cc2cccc(CNC(=O)Nc3cccnc3)c2)CC1,489,x0434
CCC(CO)NC(=O)Cc1ccc(NC(=O)Nc2cccnc2)cc1,490,x0434
Cc1cc(C)cc(Oc2ccc(NC(=O)Nc3cccnc3)cc2)c1,491,x0434
Cc1ccc(C)c(C(NC(=O)Nc2cccnc2)c2ccccc2)c1,492,x0434
CC(C)N1CCN(c2cccc(NC(=O)Nc3cccnc3)c2)CC1,493,x0434
Cc1ccc(CN2CCC(CNC(=O)Nc3cccnc3)CC2)cc1,494,x0434
O=C(NCc1ccccc1CN1CCCCCC1)Nc1cccnc1,495,x0434
O=C(Nc1ccc(CN2C(=O)CCCC2=O)cc1)Nc1cccnc1,496,x0434
O=C(NCC1CCCCN1Cc1cccc(Cl)c1)Nc1cccnc1,497,x0434
CC1CCN(Cc2ccccc2CNC(=O)Nc2cccnc2)CC1,498,x0434
O=C(Nc1cccnc1)Nc1cccc(-c2[nH]nc3c2CCCC3)c1,499,x0434
O=C(NCC(O)COc1cccc(C(F)(F)F)c1)Nc1cccnc1,500,x0434
CN(C)CCNS(=O)(=O)c1cccc(NC(=O)Nc2cccnc2)c1,501,x0434
O=C(NCC1(O)CCN(Cc2ccccc2)CC1)Nc1cccnc1,502,x0434
O=C(Nc1cccnc1)NC(Cc1ccccc1)C(=O)N1CCCC1,503,x0434
O=C(NCc1ccc(CN2C(=O)CNC2=O)cc1)Nc1cccnc1,504,x0434
CC(C)(C)NS(=O)(=O)c1cc(NC(=O)Nc2cccnc2)ccc1F,505,x0434
O=C(Nc1cccnc1)Nc1ccc2[nH]c(-c3cccnc3)nc2c1,506,x0434
CC1CCC(NC(=O)Nc2cccnc2)C(OCc2ccccc2)C1,507,x0434
O=C(Nc1ccc(OCCCN2CCCC2)cc1)Nc1cccnc1,508,x0434
O=C(Nc1cccnc1)Nc1cccc(-c2cn3cccnc3n2)c1,509,x0434
COc1ccc(C(NC(=O)Nc2cccnc2)c2nccn2C)cc1,510,x0434
N#Cc1ccc(Oc2cccc(NC(=O)Nc3cccnc3)c2)cc1,511,x0434
O=C(Nc1cccnc1)NC(c1ccccc1)c1ccc(Br)cc1F,512,x0434
N#Cc1cccc(Oc2ccc(NC(=O)Nc3cccnc3)cn2)c1,513,x0434
O=C(Nc1cccnc1)Nc1ccc(NC(=O)c2ccccc2)nc1,514,x0434
O=C(Nc1cccnc1)Nc1ccc(F)cc1OCC1CCCCC1,515,x0434
O=C(NCCNS(=O)(=O)c1cccc([N+](=O)[O-])c1)Nc1cccnc1,516,x0434
COC(=O)c1cn(-c2cccc(NC(=O)Nc3cccnc3)c2)nn1,517,x0434
O=C(Nc1cccnc1)NC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,518,x0434
CC(CNC(=O)Nc1cccnc1)N1CCN(c2ccccc2)CC1,519,x0434
O=C(Nc1cccnc1)Nc1ccc(N2CCCCCCC2)c(F)c1,520,x0434
COc1cccc(C(NC(=O)Nc2cccnc2)c2ccccc2)c1,521,x0434
CN(Cc1ccccc1)c1ccccc1NC(=O)Nc1cccnc1,522,x0434
O=C(Nc1ccc(-c2nnc3n2CCCC3)cc1)Nc1cccnc1,523,x0434
O=C(Nc1cccnc1)Nc1cccc(OCc2ccc(Cl)cc2)c1,524,x0434
O=C(Nc1cccnc1)NC(c1ccccc1)c1cccc(Cl)c1Cl,525,x0434
O=C(NCC1(c2ccc(Cl)cc2Cl)CCOCC1)Nc1cccnc1,526,x0434
CCN(CC)S(=O)(=O)c1ccc(O)c(NC(=O)Nc2cccnc2)c1,527,x0434
O=C(Nc1cccnc1)NC(c1ccccc1)c1cc(Cl)ccc1Cl,528,x0434
O=C(NCCCOCCOCc1ccccc1)Nc1cccnc1,529,x0434
O=C(Nc1cccnc1)Nc1cccc(COCc2ccccc2)c1,530,x0434
COCCOc1ccc(C(F)(F)F)cc1NC(=O)Nc1cccnc1,531,x0434
O=C(Nc1cccnc1)N[C@H](c1cccc(C(F)(F)F)c1)C(F)F,532,x0434
Cc1ccc(C(Cn2ccnc2)NC(=O)Nc2cccnc2)c(C)c1,533,x0434
O=C(Nc1cccnc1)NC1CCN(c2ccc(C(F)(F)F)cc2)C1,534,x0434
CC(NC(=O)Nc1cccnc1)c1ccc(Br)cc1OCCCO,535,x0434
O=C(Nc1cccnc1)NC(COc1ccccc1)c1ccccc1,536,x0434
O=C(NCc1cccc(NC(=O)N2CCCC2)c1)Nc1cccnc1,537,x0434
O=C(NCC1(c2cccc(Cl)c2F)CCCC1)Nc1cccnc1,538,x0434
CN1CCN(CC(NC(=O)Nc2cccnc2)c2ccccc2)CC1,539,x0434
CN(C)S(=O)(=O)NC(CNC(=O)Nc1cccnc1)C1CCCC1,540,x0434
NC(=O)c1ccc(OCC(F)F)c(NC(=O)Nc2cccnc2)c1,541,x0434
CC(=O)N1CCN(c2ccc(NC(=O)Nc3cccnc3)cc2)CC1,542,x0434
COC(=O)C(C)(CNC(=O)Nc1cccnc1)c1ccc(F)cc1,543,x0434
CC(C)(NC(=O)Nc1cccnc1)c1ccc(F)c(C(F)(F)F)c1,544,x0434
O=C(NCc1ccc(Oc2cccc(F)c2)nc1)Nc1cccnc1,545,x0434
COC(=O)[C@H](Cc1cc(Cl)ccc1F)NC(=O)Nc1cccnc1,546,x0434
Cc1cc(C(=O)N2CCC[C@@H](NC(=O)Nc3cccnc3)C2)on1,547,x0434
Cc1cc(C)n(Cc2cccc(CNC(=O)Nc3cccnc3)c2)n1,548,x0434
COC(=O)c1cccc(C(C)(CO)NC(=O)Nc2cccnc2)c1,549,x0434
COC(=O)C(C)(CNC(=O)Nc1cccnc1)c1ccccc1F,550,x0434
CCc1c(NC(=O)Nc2cccnc2)cnn1-c1ccccc1Cl,551,x0434
O=C(NCCN1C(=O)NC2CCCCC2C1=O)Nc1cccnc1,552,x0434
COC(=O)c1cnc2c(NC(=O)Nc3cccnc3)cccc2c1,553,x0434
CCC(Cc1cn(C)c2ccccc12)NC(=O)Nc1cccnc1,554,x0434
O=C(NCCCC1(O)CCC1)Nc1cccnc1,555,x0434
CC(C)(Cc1c[nH]c2cc(F)ccc12)NC(=O)Nc1cccnc1,556,x0434
COC(CNC(=O)Nc1cccnc1)c1ccc(C(F)(F)F)cc1,557,x0434
O=C(Nc1cccnc1)NC1CCC(Oc2ccc(F)cc2)CC1,558,x0434
COC(=O)C(NC(=O)Nc1cccnc1)c1cccc([N+](=O)[O-])c1,559,x0434
O=C(Nc1cccnc1)NC1CCC(O)(c2cccc(F)c2)CC1,560,x0434
O=C(NCC1(Cc2ccccc2)CCCCC1)Nc1cccnc1,561,x0434
Cc1oc(-c2ccc(F)cc2)nc1CNC(=O)Nc1cccnc1,562,x0434
O=C(Nc1cccnc1)NC1CCC(O)(c2ccc(F)cc2)CC1,563,x0434
CC(C)C(CNC(=O)Nc1cccnc1)Cc1ccc(Cl)cc1Cl,564,x0434
CCOc1cc(CNC(=O)Nc2cccnc2)cc(Cl)c1OCC,565,x0434
O=C(NCc1ccn(-c2c(F)cccc2F)n1)Nc1cccnc1,566,x0434
CC(C)(Cc1ccc(C(F)(F)F)cc1)NC(=O)Nc1cccnc1,567,x0434
O=C(NCCCn1ccc2ccccc2c1=O)Nc1cccnc1,568,x0434
Cc1ccccc1Oc1cccc(NC(=O)Nc2cccnc2)c1,569,x0434
O=C(Nc1cccnc1)Nc1ccc2c(c1)ncn2CC(F)(F)F,570,x0434
O=C(Nc1cccnc1)NC1CCCc2c1cnn2C1CCCC1,571,x0434
O=C(Nc1cccnc1)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,572,x0434
O=C(Nc1cccnc1)Nc1ccc(F)cc1OC1CCOCC1,573,x0434
CC(C)(C)c1cc(NC(=O)Nc2cccnc2)c2ncccc2c1,574,x0434
O=C(Nc1cccnc1)NC1CCCc2c1[nH]c1ccc(Cl)cc21,575,x0434
O=C(NCC1(c2c(F)cccc2F)CCCC1)Nc1cccnc1,576,x0434
Nc1cc(NC(=O)Nc2cccnc2)ccc1N1CCOCC1=O,577,x0434
N#Cc1cc(NC(=O)Nc2cccnc2)cc(-c2ccncc2)c1,578,x0434
O=C(NCc1nccn1CCc1ccccc1)Nc1cccnc1,579,x0434
COC(=O)C(Cc1ccc(O)c(F)c1)NC(=O)Nc1cccnc1,580,x0434
CC(C)c1cnc(-c2ccc(NC(=O)Nc3cccnc3)cc2)o1,581,x0434
COC(=O)C(C)(COc1ccccc1)NC(=O)Nc1cccnc1,582,x0434
COC(=O)c1ccc2[nH]c(CNC(=O)Nc3cccnc3)nc2c1,583,x0434
O=C(Nc1cccnc1)NC1CCCC(c2ccc(F)c(F)c2)C1,584,x0434
COCC(NC(=O)Nc1cccnc1)(C(=O)OC)c1ccccc1,585,x0434
CN(C)CCCOc1cnccc1CNC(=O)Nc1cccnc1,586,x0434
COc1ccc(CC(C)CNC(=O)Nc2cccnc2)cc1OC,587,x0434
O=C(NCC1(c2ccccc2Cl)CCOCC1)Nc1cccnc1,588,x0434
Cc1nc(N2CCN(C)CC2)ccc1NC(=O)Nc1cccnc1,589,x0434
O=C(NCCCCc1ccc(C(F)(F)F)cc1)Nc1cccnc1,590,x0434
CC(CCNC(=O)Nc1cccnc1)c1cccc(C(F)(F)F)c1,591,x0434
CNS(=O)(=O)c1cc(F)c(Cl)c(CNC(=O)Nc2cccnc2)c1,592,x0434
Cc1ccccc1N1CCCC(NC(=O)Nc2cccnc2)C1=O,593,x0434
COc1ccccc1N1CCCC(NC(=O)Nc2cccnc2)C1,594,x0434
CN(C)Cc1ccc(NC(=O)Nc2cccnc2)cc1C(F)(F)F,595,x0434
Cc1cccc(N2CCCC(NC(=O)Nc3cccnc3)C2=O)c1,596,x0434
CC(C)CSC(CNC(=O)Nc1cccnc1)c1cccc(Cl)c1,597,x0434
O=C(NCC(c1ccc(F)cc1Cl)C(F)(F)F)Nc1cccnc1,598,x0434
Cn1ccnc1CN1CCCC(NC(=O)Nc2cccnc2)C1=O,599,x0434
CC1CN(Cc2ccccc2)CCC1NC(=O)Nc1cccnc1,600,x0434
COC(=O)CCSc1cc(Cl)ccc1NC(=O)Nc1cccnc1,601,x0434
CNC(=O)c1cc(NC(=O)Nc2cccnc2)cc(C(=O)NC)c1,602,x0434
Cc1ccc(CN2CCC(NC(=O)Nc3cccnc3)C2=O)cc1,603,x0434
O=C(Nc1cccnc1)NC1CCCN(C(=O)c2ccccc2)C1,604,x0434
O=C(Nc1cccnc1)NC1CCN(c2ccc(Cl)c(F)c2)C1=O,605,x0434
COc1ccc(C2=NOC(CNC(=O)Nc3cccnc3)C2)cc1,606,x0434
CCc1cc(N2CCCC(NC(=O)Nc3cccnc3)C2)ncn1,607,x0434
O=C(Nc1cccnc1)NC1CCN(c2ccc(F)c(Cl)c2)C1=O,608,x0434
COc1ccc(-c2cc(CNC(=O)Nc3cccnc3)on2)cc1,609,x0434
O=C(Nc1cccnc1)NC(c1cc(Cl)ccc1Cl)C1CCOC1,610,x0434
COc1ccc(-c2cccnc2)cc1NC(=O)Nc1cccnc1,611,x0434
Cc1cc(C)n(-c2cccc(CNC(=O)Nc3cccnc3)c2)n1,612,x0434
Cc1ccc(Oc2ccc(NC(=O)Nc3cccnc3)cc2)nn1,613,x0434
