SMILES,TITLE,docked_fragment,site,inspiration frags,Chemgauss4
c1cc(cc(c1)Cl)[C@@H](c2ccc(cc2)C#N)NC(=O)Nc3cccnc3,7492,x0434,active-noncovalent,x0434,-8.840417
c1cc(cnc1)NC(=O)N[C@@H]2CCCc3c2ccc(c3)O,1177,x0434,active-noncovalent,x0434,-8.838897
c1ccc(c(c1)CCNC(=O)Nc2cccnc2)O,6390,x0434,active-noncovalent,x0434,-8.837092
COc1ccc2c(c1)CCC[C@H]2NC(=O)Nc3cccnc3,1079,x0434,active-noncovalent,x0434,-8.836946
CC(C)(C)OC(=O)C1(CCCCC1)NC(=O)Nc2cccnc2,10172,x0434,active-noncovalent,x0434,-8.831536
c1ccc(cc1)[C@]2(CC[NH2+]C2)NC(=O)Nc3cccnc3,8589,x0434,active-noncovalent,x0434,-8.826306
c1ccc(cc1)[C@H](C2CCOCC2)NC(=O)Nc3cccnc3,6431,x0434,active-noncovalent,x0434,-8.819678
c1ccc(cc1)[C@H](c2ccc(cc2F)Br)NC(=O)Nc3cccnc3,512,x0434,active-noncovalent,x0434,-8.819432
CCOC(=O)N1CCC(CC1)[C@H](C)NC(=O)Nc2cccnc2,8174,x0434,active-noncovalent,x0434,-8.818785
c1ccc(cc1)[C@]2(CCOC2)NC(=O)Nc3cccnc3,1142,x0434,active-noncovalent,x0434,-8.814228
c1ccc(cc1)[C@@]2(C[C@H]2C(F)(F)F)NC(=O)Nc3cccnc3,61,x0434,active-noncovalent,x0434,-8.813271
CCc1ccc(cc1)C(C)(C)NC(=O)Nc2cccnc2,3107,x0434,active-noncovalent,x0434,-8.810756
c1ccc2c(c1)CC3([C@@H]2NC(=O)Nc4cccnc4)CCOCC3,13804,x0434,active-noncovalent,x0434,-8.810546
c1cc(cnc1)NC(=O)N[C@H](c2cc(ccc2F)F)C3CC3,1038,x0434,active-noncovalent,x0434,-8.809336
c1cc(cc(c1)OC(F)F)[C@@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,7746,x0434,active-noncovalent,x0434,-8.806250
c1ccc(cc1)OCC[C@@H](c2ccc(cc2)F)NC(=O)Nc3cccnc3,5941,x0434,active-noncovalent,x0434,-8.804225
c1ccc(cc1)[C@H](c2cccc(c2F)Cl)NC(=O)Nc3cccnc3,6024,x0434,active-noncovalent,x0434,-8.798788
c1cc(cnc1)NC(=O)NCCCCCCCCCCCO,12299,x0434,active-noncovalent,x0434,-8.793276
CCOC(=O)[C@H](c1cccc(c1C)C)NC(=O)Nc2cccnc2,4278,x0434,active-noncovalent,x0434,-8.791456
CC(C)[C@](C)(Cc1ccc(cc1)Cl)NC(=O)Nc2cccnc2,8210,x0434,active-noncovalent,x0434,-8.785271
CCC(CC)(c1ccccc1)NC(=O)Nc2cccnc2,12575,x0434,active-noncovalent,x0434,-8.784719
COCC1(CCC1)CCNC(=O)Nc2cccnc2,14914,x0434,active-noncovalent,x0434,-8.778468
CC(C)(C)OC(=O)C[C@H](c1c(cccc1F)F)NC(=O)Nc2cccnc2,9440,x0434,active-noncovalent,x0434,-8.776285
c1ccc2c(c1)CC3([C@@H]2NC(=O)Nc4cccnc4)CCCC3,5624,x0434,active-noncovalent,x0434,-8.772495
c1ccc(cc1)[C@H](c2cc(cc(c2)Cl)Cl)NC(=O)Nc3cccnc3,7957,x0434,active-noncovalent,x0434,-8.772014
COC(=O)c1cc2n(n1)CCC[C@H]2NC(=O)Nc3cccnc3,7608,x0434,active-noncovalent,x0434,-8.770152
CSC[C@H](Cc1ccc(cc1F)F)NC(=O)Nc2cccnc2,788,x0434,active-noncovalent,x0434,-8.769538
C[C@H](c1ccccc1)NC(=O)Nc2cccnc2,9262,x0434,active-noncovalent,x0434,-8.767035
COc1ccc(cc1)[C@H](c2cccc(c2)Cl)NC(=O)Nc3cccnc3,5965,x0434,active-noncovalent,x0434,-8.764617
c1cc2c(c(c1)F)[C@H](CO2)NC(=O)Nc3cccnc3,5033,x0434,active-noncovalent,x0434,-8.761530
CC(C)n1c(n[nH]c1=S)CNC(=O)Nc2cccnc2,14804,x0434,active-noncovalent,x0434,-8.761409
C[C@H]1C[C@@H]1[C@@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,8535,x0434,active-noncovalent,x0434,-8.760138
CC(C)Oc1ccccc1[C@@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,9715,x0434,active-noncovalent,x0434,-8.748915
COc1ccc2c(c1)CCC[C@H](C2)NC(=O)Nc3cccnc3,10071,x0434,active-noncovalent,x0434,-8.745971
COC(=O)c1ccc(cc1)[C@@H](C(F)(F)F)NC(=O)Nc2cccnc2,2298,x0434,active-noncovalent,x0434,-8.745680
Cc1ccc(c(c1)C)[C@@H](c2ccccc2)NC(=O)Nc3cccnc3,6095,x0434,active-noncovalent,x0434,-8.742835
c1cc(cc(c1)Cl)[C@H](c2ccc(nc2)C(F)(F)F)NC(=O)Nc3cccnc3,7657,x0434,active-noncovalent,x0434,-8.741210
CN(C)C(=O)[C@H](c1ccccc1)NC(=O)Nc2cccnc2,6616,x0434,active-noncovalent,x0434,-8.740295
C[C@H](Cc1ccc(cc1)C(F)(F)F)NC(=O)Nc2cccnc2,861,x0434,active-noncovalent,x0434,-8.738739
c1cc(cc(c1)Cl)[C@@H](c2ccc(cc2)F)NC(=O)Nc3cccnc3,6120,x0434,active-noncovalent,x0434,-8.737820
CCOC(=O)C[C@H](C1CC(C1)(F)F)NC(=O)Nc2cccnc2,3710,x0434,active-noncovalent,x0434,-8.735872
CC[C@H](c1ccc(cc1)Br)NC(=O)Nc2cccnc2,8966,x0434,active-noncovalent,x0434,-8.734838
c1cc(cnc1)NC(=O)N[C@H](CCc2ccc(c(c2)F)F)c3ccc(c(c3)F)F,7552,x0434,active-noncovalent,x0434,-8.733740
COc1ccc(cc1)[C@H](c2ccccc2OC)NC(=O)Nc3cccnc3,7776,x0434,active-noncovalent,x0434,-8.731173
C[C@](CC(=O)OC)(c1ccc(cc1)Br)NC(=O)Nc2cccnc2,13856,x0434,active-noncovalent,x0434,-8.730178
C[C@H](c1ccccc1Br)NC(=O)Nc2cccnc2,1578,x0434,active-noncovalent,x0434,-8.728533
c1ccc(c(c1)[C@H](CNC(=O)Nc2cccnc2)O)C(F)(F)F,8255,x0434,active-noncovalent,x0434,-8.726428
c1ccc(cc1)C2(CCOCC2)NC(=O)Nc3cccnc3,12364,x0434,active-noncovalent,x0434,-8.723734
c1cc(cnc1)NC(=O)NC[C@@H]2CC(=O)N(C2)c3ccc(cc3)Cl,8067,x0434,active-noncovalent,x0434,-8.723045
CC[C@@](C)(c1ccc(cc1)F)NC(=O)Nc2cccnc2,13049,x0434,active-noncovalent,x0434,-8.720719
CC(C)n1c2c(cn1)CCC[C@@H]2NC(=O)Nc3cccnc3,10304,x0434,active-noncovalent,x0434,-8.718225
C[C@@H]1CCC[C@H]1NC(=O)Nc2cccnc2,7423,x0434,active-noncovalent,x0434,-8.713061
COc1ccc(cc1)[C@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,13684,x0434,active-noncovalent,x0434,-8.713031
c1ccc(c(c1)[C@@H](c2ccc3c(c2)OCCO3)NC(=O)Nc4cccnc4)Cl,3963,x0434,active-noncovalent,x0434,-8.712662
c1ccc(cc1)c2ccc(cc2)c3ccccc3NC(=O)Nc4cccnc4,13565,x0434,active-noncovalent,x0434,-8.711852
c1cc(cnc1)NC(=O)N[C@@H](Cc2ccc(cc2)F)c3cc(cc(c3)Cl)Cl,7745,x0434,active-noncovalent,x0434,-8.709601
COC(=O)N1CCC(CC1)CNC(=O)Nc2cccnc2,3114,x0434,active-noncovalent,x0434,-8.708340
c1cc(cnc1)NC(=O)N[C@@H]2CCOc3c2cc(cc3)Cl,8739,x0434,active-noncovalent,x0434,-8.707862
c1cc(cc(c1)Br)c2cnc(o2)CNC(=O)Nc3cccnc3,6342,x0434,active-noncovalent,x0434,-8.707142
c1ccc(cc1)[C@@H](COc2ccccc2F)NC(=O)Nc3cccnc3,11799,x0434,active-noncovalent,x0434,-8.695121
C[C@@H](C1CCN(CC1)CC(F)(F)F)NC(=O)Nc2cccnc2,4415,x0434,active-noncovalent,x0434,-8.693399
c1cc(cc(c1)I)[C@@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,9919,x0434,active-noncovalent,x0434,-8.689315
c1cc(cnc1)NC(=O)NCC2CCN(CC2)CC(F)F,8802,x0434,active-noncovalent,x0434,-8.686577
c1ccc2c(c1)CC[N@]2CCNC(=O)Nc3cccnc3,14772,x0434,active-noncovalent,x0434,-8.679862
COC(=O)c1ccc2c(c1)[C@@H](CCC2)NC(=O)Nc3cccnc3,4248,x0434,active-noncovalent,x0434,-8.676289
c1cc(cnc1)NC(=O)N[C@H]2CCc3c2ccc(c3)Br,6883,x0434,active-noncovalent,x0434,-8.673877
Cc1ccc(cc1)[C@@H](CNC(=O)Nc2cccnc2)O,6941,x0434,active-noncovalent,x0434,-8.673617
c1ccc(cc1)[C@H](c2ccc(cc2Cl)Cl)NC(=O)Nc3cccnc3,13789,x0434,active-noncovalent,x0434,-8.668564
COc1cccc(c1)[C@@H](c2ccccc2)NC(=O)Nc3cccnc3,521,x0434,active-noncovalent,x0434,-8.667109
CC(C)C[C@@H](C(=O)N1CC[C@H](C1)[NH+](C)C)NC(=O)Nc2cccnc2,423,x0434,active-noncovalent,x0434,-8.666914
c1cc(cnc1)NC(=O)NCCc2ccc(cc2)Br,5359,x0434,active-noncovalent,x0434,-8.661268
c1cc(cnc1)NC(=O)N[C@H](c2ccc(cc2)F)C(F)(F)F,12314,x0434,active-noncovalent,x0434,-8.660094
c1cc(c(c(c1)F)F)[C@@H](C(F)(F)F)NC(=O)Nc2cccnc2,4448,x0434,active-noncovalent,x0434,-8.653875
COC(=O)[C@H](c1cccc(c1)I)NC(=O)Nc2cccnc2,14152,x0434,active-noncovalent,x0434,-8.651299
c1cc(cnc1)NC(=O)N[C@H]2CC3(CCC3)Oc4c2cc(cc4)Br,11859,x0434,active-noncovalent,x0434,-8.649714
Cc1nc(no1)[C@@H](c2ccccc2)NC(=O)Nc3cccnc3,6478,x0434,active-noncovalent,x0434,-8.645992
CO[C@@H]1COc2ccccc2[C@H]1NC(=O)Nc3cccnc3,14398,x0434,active-noncovalent,x0434,-8.643053
c1cc(cnc1)NC(=O)NCc2c[nH+]c3n2cc(cc3)Br,8570,x0434,active-noncovalent,x0434,-8.643026
c1cc(cnc1)NC(=O)N[C@H](c2ccc(cc2)F)C3CCCC3,852,x0434,active-noncovalent,x0434,-8.641888
Cc1cccc(c1)C[C@@H](C)NC(=O)Nc2cccnc2,14365,x0434,active-noncovalent,x0434,-8.640391
C[C@H](c1ccc(cc1)OC(F)F)NC(=O)Nc2cccnc2,14226,x0434,active-noncovalent,x0434,-8.639550
CC[N@@H+](CCNC(=O)Nc1cccnc1)Cc2ccc(cc2)Cl,4361,x0434,active-noncovalent,x0434,-8.639302
c1ccc(cc1)[C@H](c2ccc(cc2)F)NC(=O)Nc3cccnc3,10123,x0434,active-noncovalent,x0434,-8.638154
Cc1cc(ccc1Br)C2(CCCCC2)NC(=O)Nc3cccnc3,13839,x0434,active-noncovalent,x0434,-8.636549
Cc1ccccc1C(C)(C)CNC(=O)Nc2cccnc2,3115,x0434,active-noncovalent,x0434,-8.628910
c1cc(cnc1)NC(=O)N[C@H]2CS(=O)(=O)c3c2ccc(c3)N(=O)=O,13828,x0434,active-noncovalent,x0434,-8.626824
C[C@H](Cc1ccc(cc1)O)NC(=O)Nc2cccnc2,10884,x0434,active-noncovalent,x0434,-8.624513
c1ccc(cc1)[C@@H](C(F)(F)F)NC(=O)Nc2cccnc2,10665,x0434,active-noncovalent,x0434,-8.624459
COc1ccc(cc1Cl)[C@@H](C(=O)OC)NC(=O)Nc2cccnc2,6171,x0434,active-noncovalent,x0434,-8.620901
CC(C)(C)C[C@@H](c1ccc(cc1)Cl)NC(=O)Nc2cccnc2,14097,x0434,active-noncovalent,x0434,-8.619523
c1cc(cnc1)NC(=O)NCCc2ccc(c(c2)F)F,5139,x0434,active-noncovalent,x0434,-8.617857
c1ccc(cc1)[C@H](C2CCC2)NC(=O)Nc3cccnc3,1230,x0434,active-noncovalent,x0434,-8.616299
CC[C@H](c1cc(ccc1C)C)NC(=O)Nc2cccnc2,12606,x0434,active-noncovalent,x0434,-8.613000
c1cc(cnc1)NC(=O)NC2(CCOCC2)Cc3ccc(cc3)F,2471,x0434,active-noncovalent,x0434,-8.610331
CC[C@H](c1ccc(cc1)C)NC(=O)Nc2cccnc2,5224,x0434,active-noncovalent,x0434,-8.609801
C[C@@](c1ccc(cc1)F)(C(=O)OC)NC(=O)Nc2cccnc2,14489,x0434,active-noncovalent,x0434,-8.605497
c1cc(cnc1)NC(=O)N[C@H](c2cc(cc(c2)Cl)Cl)C3CCCCC3,13670,x0434,active-noncovalent,x0434,-8.602613
C[C@@H]([C@H]1Cc2c1cccc2)NC(=O)Nc3cccnc3,5045,x0434,active-noncovalent,x0434,-8.601766
Cc1ccc(cc1C)[C@H](Cc2ccccc2)NC(=O)Nc3cccnc3,393,x0434,active-noncovalent,x0434,-8.601306
c1ccc(cc1)[C@H](c2cccs2)NC(=O)Nc3cccnc3,6681,x0434,active-noncovalent,x0434,-8.599637
c1ccc(cc1)C2(CC(C2)(F)F)CNC(=O)Nc3cccnc3,9566,x0434,active-noncovalent,x0434,-8.599022
Cc1cccc(n1)CCNC(=O)Nc2cccnc2,5274,x0434,active-noncovalent,x0434,-8.597975
Cc1ccc(cc1)[C@H](c2ccc(cc2Cl)F)NC(=O)Nc3cccnc3,11783,x0434,active-noncovalent,x0434,-8.597349
c1cc(cnc1)NC(=O)NCCCc2ccc(cc2F)Br,14596,x0434,active-noncovalent,x0434,-8.595043
C[C@@H]1CC[C@@H](C1)CNC(=O)Nc2cccnc2,13191,x0434,active-noncovalent,x0434,-8.593544
C[NH+](C)C[C@@H](c1ccccc1)NC(=O)Nc2cccnc2,14551,x0434,active-noncovalent,x0434,-8.593107
c1cc(cnc1)NC(=O)N[C@@H](c2ccc(cc2)Br)C(F)F,6694,x0434,active-noncovalent,x0434,-8.592418
CC[C@H](c1ccc(cc1)Cl)NC(=O)Nc2cccnc2,8941,x0434,active-noncovalent,x0434,-8.591293
COC(=O)[C@H](c1ccc(c(c1)Br)O)NC(=O)Nc2cccnc2,8190,x0434,active-noncovalent,x0434,-8.590522
COc1ccc(cc1)[C@@H](c2ccccc2)NC(=O)Nc3cccnc3,2409,x0434,active-noncovalent,x0434,-8.590055
c1ccc2c(c1)C[C@H]([C@@H]2O)NC(=O)Nc3cccnc3,11570,x0434,active-noncovalent,x0434,-8.588658
c1ccc(cc1)[C@H](C(=O)Nc2cc[nH]n2)NC(=O)Nc3cccnc3,13745,x0434,active-noncovalent,x0434,-8.587105
c1cc(cnc1)NC(=O)NCc2c(scn2)c3ccc(cc3)Cl,9544,x0434,active-noncovalent,x0434,-8.586246
COC[C@H](c1ccc(cc1)Cl)NC(=O)Nc2cccnc2,4946,x0434,active-noncovalent,x0434,-8.581384
c1ccc(c(c1)CCNC(=O)Nc2cccnc2)Cl,1609,x0434,active-noncovalent,x0434,-8.580634
C[C@H](COCc1ccccc1)NC(=O)Nc2cccnc2,1168,x0434,active-noncovalent,x0434,-8.580104
COC(=O)[C@H](c1ccccc1I)NC(=O)Nc2cccnc2,875,x0434,active-noncovalent,x0434,-8.579607
CC(C)(Cc1c[nH]c2c1cc(cc2)Br)NC(=O)Nc3cccnc3,13843,x0434,active-noncovalent,x0434,-8.575424
c1ccc2c(c1)[nH]c(n2)N3CCC[C@@H](C3)NC(=O)Nc4cccnc4,13758,x0434,active-noncovalent,x0434,-8.573820
c1ccc(c(c1)NC(=O)Nc2cccnc2)Oc3cc(cc(c3)F)F,432,x0434,active-noncovalent,x0434,-8.573800
Cc1ccc(c(c1)OC[C@@H]2CCCO2)CNC(=O)Nc3cccnc3,11798,x0434,active-noncovalent,x0434,-8.572967
C[N@@H+]1Cc2ccccc2[C@H](C1)NC(=O)Nc3cccnc3,3045,x0434,active-noncovalent,x0434,-8.571078
c1cc(cnc1)NC(=O)NCC2CCN(CC2)CC(F)(F)F,12434,x0434,active-noncovalent,x0434,-8.567093
COC(=O)[C@H](c1cccc(c1)Cl)NC(=O)Nc2cccnc2,4775,x0434,active-noncovalent,x0434,-8.566692
CCOC(=O)c1ccn(n1)c2cccc(c2)CNC(=O)Nc3cccnc3,261,x0434,active-noncovalent,x0434,-8.566628
c1cc(cnc1)NC(=O)N[C@@H](c2ccc(cc2)Cl)C(=O)N,14654,x0434,active-noncovalent,x0434,-8.562538
Cc1cc(c(c(c1)C)CNC(=O)Nc2cccnc2)C,7091,x0434,active-noncovalent,x0434,-8.561235
CCOC(=O)c1csc(n1)c2cccc(c2)CNC(=O)Nc3cccnc3,13585,x0434,active-noncovalent,x0434,-8.560243
c1cc(nc(c1)Cl)CC2(CCC2)NC(=O)Nc3cccnc3,44,x0434,active-noncovalent,x0434,-8.558169
Cc1ccc(c(c1)OCCC(C)C)CNC(=O)Nc2cccnc2,13865,x0434,active-noncovalent,x0434,-8.556397
CCc1ccc(cc1)CCNC(=O)Nc2cccnc2,10889,x0434,active-noncovalent,x0434,-8.550690
Cc1ccc(cc1)N2CCC[C@H]2CNC(=O)Nc3cccnc3,14020,x0434,active-noncovalent,x0434,-8.542514
C[C@H](c1ccnn1C)NC(=O)Nc2cccnc2,11058,x0434,active-noncovalent,x0434,-8.542006
CC[C@H](c1cc(cc(c1)C)C)NC(=O)Nc2cccnc2,6796,x0434,active-noncovalent,x0434,-8.540143
COc1cccc(c1)C2(CCCCC2)NC(=O)Nc3cccnc3,13895,x0434,active-noncovalent,x0434,-8.538855
C[C@@H](c1ccc(cc1OCCCO)Br)NC(=O)Nc2cccnc2,535,x0434,active-noncovalent,x0434,-8.538828
c1cc(cnc1)NC(=O)NC2(CCCCCC2)c3ccc(cc3)Br,8080,x0434,active-noncovalent,x0434,-8.534478
c1cc(cnc1)NC(=O)NC[C@H]2CCC[C@H](O2)C(F)(F)F,11451,x0434,active-noncovalent,x0434,-8.533513
Cc1cc(cc(c1)[C@@H](C(=O)OC)NC(=O)Nc2cccnc2)C,12223,x0434,active-noncovalent,x0434,-8.532203
c1ccc(cc1)[C@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,6263,x0434,active-noncovalent,x0434,-8.529224
c1ccc(cc1)[C@H](c2ccccc2OC(F)(F)F)NC(=O)Nc3cccnc3,279,x0434,active-noncovalent,x0434,-8.528411
c1cc(cnc1)NC(=O)NCC(c2ccc(cc2)F)(F)F,1097,x0434,active-noncovalent,x0434,-8.525801
CC(C)(c1ccc(cc1)OC(F)(F)F)NC(=O)Nc2cccnc2,8005,x0434,active-noncovalent,x0434,-8.525251
COc1ccc(cc1)[C@H](Cc2ccccc2)NC(=O)Nc3cccnc3,367,x0434,active-noncovalent,x0434,-8.525071
COC(=O)[C@H](c1cccc(c1)N(=O)=O)NC(=O)Nc2cccnc2,559,x0434,active-noncovalent,x0434,-8.524375
Cc1ccc(c(c1)C)CCCNC(=O)Nc2cccnc2,8778,x0434,active-noncovalent,x0434,-8.523767
c1ccc(cc1)c2cccc(c2)[C@@H](c3ccc(cc3)Cl)NC(=O)Nc4cccnc4,1972,x0434,active-noncovalent,x0434,-8.518714
C[C@H](c1ccc(cc1)F)NC(=O)Nc2cccnc2,11022,x0434,active-noncovalent,x0434,-8.516419
CC[C@H]1CCC[C@@H](CC1)CNC(=O)Nc2cccnc2,14724,x0434,active-noncovalent,x0434,-8.516236
C[C@](C[NH3+])(c1ccccc1)NC(=O)Nc2cccnc2,14830,x0434,active-noncovalent,x0434,-8.515827
CC(C)[C@@H](Cc1ccc(cc1)Cl)NC(=O)Nc2cccnc2,10532,x0434,active-noncovalent,x0434,-8.514089
c1cc(cnc1)NC(=O)NC2(CCCCC2)Cc3ccc(cc3)Cl,11932,x0434,active-noncovalent,x0434,-8.513632
c1cc(cnc1)NC(=O)N[C@H](c2ccc(cc2)Cl)c3ccc(c(c3)C(F)(F)F)Cl,9445,x0434,active-noncovalent,x0434,-8.508682
COC[C@H](c1ccccc1Cl)NC(=O)Nc2cccnc2,8696,x0434,active-noncovalent,x0434,-8.506690
CCOc1ccc(cc1)[C@@H](C(=O)OC)NC(=O)Nc2cccnc2,634,x0434,active-noncovalent,x0434,-8.504871
Cc1cccc(c1)[C@H](c2cccc(c2)Cl)NC(=O)Nc3cccnc3,4139,x0434,active-noncovalent,x0434,-8.504113
CSc1cccc(c1)[C@@H](c2ccc(c(c2)F)F)NC(=O)Nc3cccnc3,7797,x0434,active-noncovalent,x0434,-8.501307
c1ccc(cc1)[C@H](c2ccc(c(c2)Cl)F)NC(=O)Nc3cccnc3,7945,x0434,active-noncovalent,x0434,-8.496904
c1cc(cnc1)NC(=O)NC2(CCOCC2)c3ccc(cn3)Br,694,x0434,active-noncovalent,x0434,-8.495349
Cc1cccc2c1[C@@H](CCC2)NC(=O)Nc3cccnc3,12437,x0434,active-noncovalent,x0434,-8.494894
COc1ccc(cc1F)C2=NO[C@H](C2)CNC(=O)Nc3cccnc3,4102,x0434,active-noncovalent,x0434,-8.494571
c1ccc(cc1)[C@H](c2cc(ccc2Cl)Cl)NC(=O)Nc3cccnc3,528,x0434,active-noncovalent,x0434,-8.493558
c1ccc(cc1)COc2cccc(c2)CCNC(=O)Nc3cccnc3,11764,x0434,active-noncovalent,x0434,-8.492950
CC(C)[C@@H](c1ccc(cc1)Cl)NC(=O)Nc2cccnc2,1266,x0434,active-noncovalent,x0434,-8.492397
C[C@H]([C@H]1CCCc2c1cccc2)NC(=O)Nc3cccnc3,10332,x0434,active-noncovalent,x0434,-8.490640
c1cc(cnc1)NC(=O)N[C@@H](Cc2[n-]nnn2)c3ccc(cc3F)F,7585,x0434,active-noncovalent,x0434,-8.489319
c1cc(cnc1)NC(=O)N[C@@H]2CCOc3c2cc(cc3)Br,12641,x0434,active-noncovalent,x0434,-8.487632
c1cc(cc(c1)F)CCNC(=O)Nc2cccnc2,5373,x0434,active-noncovalent,x0434,-8.487079
Cn1ccc(n1)[C@@H](c2ccc(cc2)F)NC(=O)Nc3cccnc3,4325,x0434,active-noncovalent,x0434,-8.479917
c1cc(cnc1)NC(=O)NC[C@@H]2C[C@H]3[C@@H]4C[C@@H]4[C@@H]2O3,9520,x0434,active-noncovalent,x0434,-8.478306
CC(C)(C)OC(=O)C1CC(C1)[C@H](C(=O)OC)NC(=O)Nc2cccnc2,7511,x0434,active-noncovalent,x0434,-8.477397
c1cc(cnc1)NC(=O)NC2(CCCCC2)c3ccc(cc3F)Cl,4284,x0434,active-noncovalent,x0434,-8.476368
c1ccc(cc1)CC2(CCCCC2)NC(=O)Nc3cccnc3,10148,x0434,active-noncovalent,x0434,-8.474134
Cc1ccccc1CCNC(=O)Nc2cccnc2,3435,x0434,active-noncovalent,x0434,-8.473649
Cn1c(ccn1)[C@@H](c2ccccc2)NC(=O)Nc3cccnc3,14022,x0434,active-noncovalent,x0434,-8.472637
COC(=O)CC1CCC(CC1)CNC(=O)Nc2cccnc2,6536,x0434,active-noncovalent,x0434,-8.466289
CC(C)(C)c1csc(n1)CCNC(=O)Nc2cccnc2,1184,x0434,active-noncovalent,x0434,-8.462992
CCOC(=O)C[C@H](c1cccc(c1)Cl)NC(=O)Nc2cccnc2,650,x0434,active-noncovalent,x0434,-8.462420
c1ccc(cc1)COCCOCCCNC(=O)Nc2cccnc2,529,x0434,active-noncovalent,x0434,-8.460780
c1ccc(cc1)COC(=O)N[C@H]2C[C@H](C2)NC(=O)Nc3cnccc3,449,x0434,active-noncovalent,x0434,-8.460620
c1ccc(cc1)[C@H]2CCC[C@@H](CC2)CNC(=O)Nc3cccnc3,9474,x0434,active-noncovalent,x0434,-8.453988
c1ccc(c(c1)[C@@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3)OC(F)(F)F,2123,x0434,active-noncovalent,x0434,-8.452814
c1cc(cnc1)NC(=O)NCCc2ccc(cn2)C(F)(F)F,2863,x0434,active-noncovalent,x0434,-8.452646
c1cc(c(c(c1)F)F)CCNC(=O)Nc2cccnc2,8928,x0434,active-noncovalent,x0434,-8.452250
CC(C)(CNC(=O)Nc1cccnc1)[NH+]2CCC(CC2)OC,8461,x0434,active-noncovalent,x0434,-8.449602
COC[C@H](c1cccc(c1)C#N)NC(=O)Nc2cccnc2,8408,x0434,active-noncovalent,x0434,-8.447664
CC(C)[C@@H](c1ccc(c(c1)F)F)NC(=O)Nc2cccnc2,2887,x0434,active-noncovalent,x0434,-8.445433
c1cc(cnc1)NC(=O)NC2(CCCCC2)c3nccs3,6837,x0434,active-noncovalent,x0434,-8.445094
CC1(C[C@H](c2cc(ccc2O1)F)NC(=O)Nc3cccnc3)C,14001,x0434,active-noncovalent,x0434,-8.441396
COc1ccc(cc1)[C@@H](C(F)(F)F)NC(=O)Nc2cccnc2,6479,x0434,active-noncovalent,x0434,-8.439981
c1ccc(cc1)[C@H](c2ccc(cc2F)Cl)NC(=O)Nc3cccnc3,2372,x0434,active-noncovalent,x0434,-8.439310
c1ccc(cc1)[C@H](C(F)F)NC(=O)Nc2cccnc2,5092,x0434,active-noncovalent,x0434,-8.438069
Cc1cc(ccc1C#N)CCNC(=O)Nc2cccnc2,12868,x0434,active-noncovalent,x0434,-8.437052
c1cc(cnc1)NC(=O)NCCc2ccc(c(c2)N)O,6907,x0434,active-noncovalent,x0434,-8.436775
c1cc(cnc1)NC(=O)N[C@H]2CCc3c2ccc(c3)F,14720,x0434,active-noncovalent,x0434,-8.434598
COCCOCCOCCOCCCNC(=O)Nc1cccnc1,13826,x0434,active-noncovalent,x0434,-8.434541
COc1ccc(cc1)[C@H]2C[C@H](C2)NC(=O)Nc3cnccc3,11437,x0434,active-noncovalent,x0434,-8.432747
CSc1cccc(c1CNC(=O)Nc2cccnc2)F,10733,x0434,active-noncovalent,x0434,-8.431767
C[C@@H](c1ccc(cc1)OCCC(C)C)NC(=O)Nc2cccnc2,659,x0434,active-noncovalent,x0434,-8.430233
c1cc(cnc1)NC(=O)NCCC23CCC(C2)CC3,5291,x0434,active-noncovalent,x0434,-8.429296
c1cc(cnc1)NC(=O)N[C@@]2(CCOC2)Cc3ccc(cc3)Cl,6344,x0434,active-noncovalent,x0434,-8.427478
CN1[C@@H]([C@H](CC1=O)NC(=O)Nc2cccnc2)c3ccc(c(c3)F)F,13396,x0434,active-noncovalent,x0434,-8.423771
CCCCCCOc1cc(ccc1CNC(=O)Nc2cccnc2)C,9824,x0434,active-noncovalent,x0434,-8.423702
Cc1ccccc1C(C)(C)NC(=O)Nc2cccnc2,14740,x0434,active-noncovalent,x0434,-8.422208
C[C@H]1c2cc(ccc2O[C@H]1CNC(=O)Nc3cccnc3)C(=O)OC,7595,x0434,active-noncovalent,x0434,-8.421336
Cc1nc(no1)[C@@H](c2cnn(c2)C)NC(=O)Nc3cccnc3,4509,x0434,active-noncovalent,x0434,-8.419740
c1cc(cc(c1)Cl)[C@@H](c2ccc(cc2)Cl)NC(=O)Nc3cccnc3,9896,x0434,active-noncovalent,x0434,-8.416844
CC(C)(C)N1C[C@H](C(=O)NC1=O)CNC(=O)Nc2cccnc2,11493,x0434,active-noncovalent,x0434,-8.415363
c1cc(cnc1)NC(=O)NC2(CCCC2)c3ccc(cc3)Br,12359,x0434,active-noncovalent,x0434,-8.412225
CC(C)c1ccc2c(c1)[C@H](CC2)NC(=O)Nc3cccnc3,2876,x0434,active-noncovalent,x0434,-8.408319
Cc1cc(cc(c1CCNC(=O)Nc2cccnc2)C)C(C)(C)C,680,x0434,active-noncovalent,x0434,-8.403229
