SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score,docked_fragment
CCC(=O)N1CCN(CC1)Cc2cc(ccc2[C@](C)(O)F)[C+]=[NH2+],JON-UIO-066-10,2679_NIT.0,0,,624.1509190959396,x0769
Cc1ccc(c(c1)S(=O)(=O)N2CCN(CC2)C(=O)C[CH2-])NCc3ccccc3,NAU-LAT-f72-5,128_NCL2ACR.0,0,,623.8323124702449,x0692
CCNc1c(cc(cn1)C#N)CN2CCN(CC2)C(=O)C[CH2-],JAN-GHE-fd8-1,2_ACL2ACR.0,0,,623.7632876840784,x0305
CCNc1c(cc(cn1)C#N)CN2CCN(CC2)C(=O)C[CH2-],DAR-DIA-fb2-4,41_NCL2ACR.0,0,,623.7632876840784,x0305
CCNc1c(cc(cn1)C#N)CN2CCN(CC2)C(=O)C[CH2-],BRU-LEF-ae0-1,968_NCL2ACR.0,0,,623.7632876840784,x0305
c1cc(cnc1)NC(=O)Nc2ccc(cc2)[C+]=[N-],JOH-UNK-14e-1,2503_NIT.0,0,,623.7278481024142,x1386
[CH2-]CC(=O)N1CCC[C@@H](C1)CCCCN2CCCc3c2cc(cc3)S(=O)(=O)N,PAU-UNI-f43-1,140_NCL2ACR.0,0,,623.0759913886978,x0749
c1cc2=C([CH+][NH+]=c2nc1)CC(=O)Nc3cc(cnc3)[C+]=[NH2+],DAR-DIA-23a-2,2355_NIT.0,0,,622.9980385136228,x0678
[CH2-]CC(=O)N1CCN(CC1)[C@H](c2cccs2)C(=O)N(c3ccc(cc3)F)[C@@H]4CS(=O)(=O)C=C4,MAK-UNK-902-5,1211_ACL2ACR.0,0,,622.519735021786,x1386
CCNc1c(cc(cn1)[C+]=[NH2+])CN2C[C@@H]3CN(C[C@@H]3C2)C(=O)C,JAN-GHE-fd8-5,6_NIT.0,0,,622.1687056401017,x1249
[CH2-]CC(=O)N1CCN(CC1)Cc2ccccc2[N@@]3CCC[C@H]3C(=O)N,TAM-UNI-d1c-3,483_NCL2ACR.0,0,,621.8929987352162,x0692
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CC3CCN(CC3)C(=O)[CH2-])F,NIR-THE-0d6-2,2602_NCL.0,0,,621.292156628593,x0161
[CH2-]CC(=O)N1C[C@@H]2CCCC[C@H]2[C@@H](C1)c3ccc(cc3NC(=O)NC4=[NH+]C5=C(=C4)C=CC=N5)O,JAN-LUN-04a-3,2696_NCL2ACR.0,0,,621.2276572616969,x0107
CCNc1c(cc(cn1)C#N)NC2CCN(CC2)C(=O)C[CH2-],NIR-THE-0d6-7,2607_NCL2ACR.0,0,,621.0851208768795,x1334
CCC(=O)N1CCN(CC1)Cc2cc(ccc2[C@](C)(O)F)[C+]=[NH2+],JON-UIO-066-10,2679_NIT.0,0,,620.4562478204286,x0689
COc1ccc(cc1)[n+]2cc([nH+][n-]2)CN3CCN(CC3)C(=O)C[CH2-],JOH-UNK-14e-7,2509_ACL2ACR.0,0,,620.3352597518152,x0692
Cc1cc(cc(c1)Cl)CC2CCN(CC2)C(=O)C[CH2-],NIR-THE-0d6-8,2608_NCL2ACR.0,0,,620.3126732661605,x1334
CCNc1ccc(cn1)NCc2cc(c(nc2)C)CN3CCN(CC3)C(=O)C[CH2-],MAK-UNK-af8-27,951_NCL2ACR.0,0,,619.9172574976287,x0161
[CH2-]C(=O)NCC[c-]1[c-]2[cH-][c-]([cH-][cH-][c-]2[nH][c-]1N3CCN(CC3)C(=O)C[c-]4[cH-][nH][c-]5[c-]4[cH-][cH-][cH-][n-]5)F,MAK-UNK-105-10,2585_ACL.0,0,,619.588390449027,x1093
C[C@H]1C[C@H](C[C@H](C1)CN2CCN(CC2)C(=O)CCl)CNCNc3ccc(cn3)[C+]=[NH2+],MAK-UNK-af8-24,948_NIT.1,0,,618.7978278488577,x0072
C[C@@H](NCc1cc(n(c1)S(=O)(=O)c2cccnc2)c3ccccc3F)Nc4ccc(cn4)[C+]=[NH2+],MAK-UNK-148-7,2525_NIT.0,0,,618.4143449375222,x0305
c1cc(cnc1)NC(=O)N[C@@H]2C[NH2+]C[C@@H]2OCCNCNc3ccc(cn3)[C+]=[NH2+],MAK-UNK-51b-1,1942_NIT.0,0,,618.358825933023,x0305
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][cH-]2)C#N,MAT-GIT-dea-1,352_ACL.0,0,,618.3375256281311,x0434
CS(=O)(=O)NCCc1cc(cc2c1nccc2CCNC(=O)C[CH2-])Cl,ROB-UNI-b2e-9,893_ACL2ACR.0,0,,618.30196758898,x1249
CCOc1cc(cc(c1c2cc(ncn2)C)F)CN3CCN(CC3)C(=O)[CH2-],BEN-VAN-c98-6,563_ACL.0,0,,617.8257073712265,x0995
CCNc1ccc(cn1)CNC(=O)CCCN2CCN(CC2)C(=O)[CH2-],MAK-UNK-af8-31,955_NCL.0,0,,617.6792119541699,x0692
Cc1ccc2c(c1)[C@@H](C(=O)N([C@@H]2[C@H]3CS(=O)(=O)C[C@@H]3N4CCCC4=O)C(=O)C[CH2-])c5cccc(c5)O,DAV-CRI-f47-7,138_NCL2ACR.0,0,,617.571309138519,x1375
C[C@@H](Cc1ccc2c(c1)O[C@@H](CO2)[C@@H]3CN(CCO3)C(=O)[CH2-])Nc4ccc(cn4)C#N,BEN-VAN-77c-14,1498_ACL.0,0,,617.5566615540325,x0759
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CC3CCN(CC3)C(=O)CCl)F,NIR-THE-0d6-2,2602_ACL2ACR.0,0,,617.4532541157533,x0830
CC(C)N(c1ccc(c(c1)F)c2cc(cn2S(=O)(=O)c3cccnc3)C[NH2+]C)C(=O)C4CCN(CC4)C(=O)[CH2-],MAK-UNK-8fd-28,1252_NCL.0,0,,617.373815188646,x0305
CC(C)N(c1ccc(c(c1)F)c2cc(cn2S(=O)(=O)c3cccnc3)C[NH2+]C)C(=O)C4CCN(CC4)C(=O)[CH2-],MAK-UNK-8fd-29,1253_NCL.0,0,,617.373815188646,x0305
CCC[c-]1[c-]2[c-]([c-]([cH-][c-]([c-]2Cl)F)OC3CCN(CC3)C(=O)C[CH2-])[nH][c-]1Cl,BEN-VAN-d8f-29,432_ACL2ACR.0,0,,617.1843807522247,x0995
[CH2-]C(=O)N1CCN(CC1)S(=O)(=O)c2ccc(c(c2)C[C@@H]3CN(CCO3)C(=O)NCc4ccc(cc4)[N+](=O)[O-])Cl,PED-UNI-b79-1,739_NCL.0,0,,616.5719530082938,x1249
[CH2-]CC(=O)NCCOc1ccccc1NC(=O)Nc2cccnc2,BAR-COM-569-2,1900_ACL2ACR.0,0,,616.5606149156497,x0434
Cc1c(ncnc1c2ccc(cc2F)CN3CCN(CC3)C(=O)C[CH2-])C,BEN-VAN-c98-15,572_ACL2ACR.0,0,,615.1685520368852,x0995
Cc1ccc(c(c1)CN2CCN(CC2)C(=O)C[CH2-])Oc3cc(ccc3N(C)c4cc(ncn4)S(=O)(=O)N)O,MAK-UNK-af8-18,942_NCL2ACR.0,0,,614.9823685322447,x0195
[CH2-]C(=O)Nc1cnccc1CC(=O)N2CCN(CC2)S(=O)(=O)c3ccsc3,MAK-UNK-726-2,1515_ACL.0,0,,614.8263002475575,x0689
Cc1ccc(c(c1)CN2CCN(CC2)C(=O)C[CH2-])Oc3cc(ccc3N(C)c4cc(ncn4)S(=O)(=O)N)O,MAK-UNK-af8-18,942_NCL2ACR.0,0,,614.5404720607056,x0104
CCc1cc(ncn1)c2ccc(cc2Cl)CN3CCN(CC3)C(=O)C[CH2-],BEN-VAN-c98-5,562_ACL2ACR.0,0,,614.252351491955,x0995
C[C@H]1[C@H]([C@H]([C@@H](O1)CN2CCN(CC2)C(=O)CCl)O)OCCCNc3ccc(cn3)[C+]=[NH2+],MAK-UNK-af8-25,949_NIT.0,0,,613.9054542749425,x0104
[CH2-]CC(=O)N1CCN(CC1)[C@H](c2ccsc2)C(=O)Nc3cccc(c3)N4CCCC4=O,MAK-UNK-902-4,1210_ACL2ACR.0,0,,612.9552344448531,x1418
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C[CH2-])c2nc3c(cccc3s2)c4ccc(cc4)S(=O)(=O)N,DAV-CRI-f9b-2,65_NCL2ACR.0,0,,612.5066737863386,x0161
CS(=O)(=O)NCC[c-]1[cH-][c-]([cH-][c-]2[c-]1[nH][cH-][c-]2/C=C/NC(=O)C[CH2-])F,SAM-UNK-83e-2,1359_ACL2ACR.0,0,,612.1643803819196,x0072
CC[NH2+][C@@H](COc1cccc(c1)CN2CCN(CC2)C(=O)CCl)OC[C+]=[NH2+],MAK-UNK-af8-20,944_NIT.0,0,,611.6306491331508,x0072
[CH2-]CC(=O)N1CCN(CC1)[C@H](CCc2ccccc2)c3cccc(c3)Cl,PAU-WEI-b9b-1,717_NCL2ACR.0,0,,611.4252713131917,x1380
Cc1cccc(c1C(=O)N2CCC(CC2)O)CN3CCN(CC3)C(=O)[CH2-],MAK-UNK-e4a-26,294_NCL.0,0,,611.2328377561605,x0692
[CH2-]C(=O)N1CCN(CC1)C[C@H]2CCc3ccc(cc3N2)S(=O)(=O)N,HEI-REL-0c9-2,2623_ACL.0,0,,611.0225339576731,x0770
c1ccc(cc1)NC(=O)Nc2ccc(nc2)Nc3ccc(cn3)[C+]=[NH2+],MAK-UNK-30a-17,2252_NIT.0,0,,610.9599487533895,x0540
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)[CH2-])OC,DAR-DIA-cab-4,542_NCL.0,0,,610.6199203069327,x1249
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][cH-]2)C#N,MAT-GIT-dea-1,352_ACL.0,0,,609.9665156261651,x0678
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@H](C(=O)N[C-]3[CH-][CH-][N-][CH-][CH-]3)N[C-]4[CH-][CH-][CH-][N-][CH-]4)F,TAM-UNI-c14-22,673_ACL.0,0,,609.8176662055224,x0434
[CH2-]C(=O)N1CCN(CC1)[C@H](c2cccs2)C(=O)N3CCN(CC3)S(=O)(=O)c4c(cccc4F)F,MAK-UNK-902-9,1215_ACL.0,0,,609.7486063846789,x1386
[CH2-]C(=O)N1CC[N@@](C[C@H](C1)c2cc(ccc2O)O)Cc3cc(ccc3O)O,AVI-UNI-70b-2,1582_NCL.0,0,,609.6424331857585,x1382
CS(=O)(=O)NCC[c-]1[cH-][cH-][cH-][c-]2[c-]1[nH][c-]3[c-]2CCN(C3)C(=O)C[CH2-],ELE-IMP-dfb-3,324_ACL2ACR.0,0,,609.425048061762,x0161
Cc1cccc(c1Cl)C2CCN(CC2)/N=C\3/[NH+]C=C(C=N3)NC(=O)C[CH2-],LUI-IND-2c4-1,2288_ACL2ACR.0,0,,609.2318808560539,x0104
Cc1cccc(c1)N(c2ccc(s2)N)C3CCN(CC3)C(=O)C[CH2-],NIR-THE-0d6-12,2612_NCL2ACR.0,0,,608.8515696092769,x0195
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2NCC(=O)N[C-]3[CH-][CH-][CH-][N-][CH-]3)F,TAM-UNI-c14-3,654_ACL.0,0,,608.668680919847,x0072
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)C[CH2-])OC,DAR-DIA-cab-4,542_NCL2ACR.0,0,,608.2472311755573,x0195
CCNc1ccc(cn1)CNC(=O)CCCN2CCN(CC2)C(=O)C[CH2-],MAK-UNK-af8-31,955_NCL2ACR.0,0,,608.1894876551482,x0104
CNc1c(cccn1)CCN[C@H]2CN(CC[N@]2S(=O)(=O)c3cccc(c3)Cl)C(=O)C[CH2-],BEN-DND-362-2,2190_ACL2ACR.0,0,,607.1958891474244,x0107
[CH2-]C(=O)N[C@@H](CO)C(=O)N[C@@H](C[c-]1[cH-][nH][c-]2[c-]1[cH-][cH-][cH-][cH-]2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCCNC(=O)N)C(=O)N,SAL-INS-68b-6,1685_ACL.0,0,,606.9739401292525,x0874
Cc1ccncc1NC(=O)C[c-]2[cH-][c-]([cH-][c-]3[c-]2[nH][cH-][c-]3CCNC(=O)[CH2-])F,PET-SGC-1c3-1,2474_ACL.0,0,,606.8310267515735,x0107
C=CC(=O)N1CC(C1)NS(=O)(=O)c2ccccc2c3ccc(cc3)Nc4ccc(cn4)[C+]=[NH2+],JAN-GHE-bf4-5,689_NIT.0,0,,606.66447258794,x0305
[CH2-]CC(=O)N1Cc2ccccc2[C@@H](C1)c3cccc(c3)CNC(=O)N4CCOCC4,TAM-UNI-d1c-7,487_NCL2ACR.0,0,,606.5336689809889,x1382
[CH2-]C(=O)N1Cc2ccccc2[C@H](C1)c3ccc4c(c3)C[C@@H](CC4)S(=O)(=O)N,DAV-CRI-3fe-1,2086_NCL.0,0,,606.0837315931301,x1392
CS(=O)(=O)NCC[c-]1[cH-][cH-][cH-][c-]2[c-]1[nH][c-]3[c-]2CCN(C3)C(=O)C[CH2-],ELE-IMP-dfb-3,324_ACL2ACR.0,0,,605.9106686742932,x0104
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C[CH2-])Cl,DAR-DIA-fb2-15,52_NCL2ACR.0,0,,605.6936944681055,x0195
[CH2-]CC(=O)N1Cc2cc3c(cccc3[N+](=O)[O-])cc2[C@H](C1)C4=NC=[NH+][CH+]4,SAL-INS-1c7-6,2459_NCL2ACR.0,0,,605.5678867159714,x0734
Cc1cc(cc(c1)NC[C@@H](C)c2ccc(cc2)S(=O)(=O)N)CN3CCN(CC3)C(=O)C[CH2-],MAK-UNK-af8-17,941_NCL2ACR.0,0,,605.5512775965252,x0692
[CH2-]C(=O)N1CCN(CC1)S(=O)(=O)c2ccc(s2)CN3CCN(CC3)S(=O)(=O)c4cccc5c4cc(c(c5)CN6CCN(CC6)c7ccc(s7)Cl)CCc8ccsc8,MAK-UNK-e05-5,318_NCL.1,0,,605.4648268754377,x1402
[CH2-]C(=O)N1CCN(CC1)[C@H](CC[C@@H]2[C@H](Cc3cc(c(cc3N2)S(=O)(=O)N)O)I)c4ccc(s4)Br,HEN-UNK-30c-1,2229_NCL.0,0,,604.83916803753,x0770
CS(=O)(=O)NCC[c-]1[cH-][cH-][cH-][c-]2[c-]1[nH][cH-][c-]2CCNC(=O)C[CH2-],DUN-NEW-f8c-10,97_ACL2ACR.0,0,,604.769102949125,x0072
CS(=O)(=O)NCC[c-]1[cH-][cH-][cH-][c-]2[c-]1[nH][cH-][c-]2CCNC(=O)C[CH2-],ELE-IMP-dfb-2,323_ACL2ACR.0,0,,604.769102949125,x0072
CS(=O)(=O)NCC[c-]1[cH-][cH-][cH-][c-]2[c-]1[nH][cH-][c-]2CCNC(=O)C[CH2-],CAL-AMP-9ed-1,1059_ACL2ACR.0,0,,604.769102949125,x0072
CCNc1c(cc(cn1)C#N)CN2CC3(C2)CN(C3)C(=O)[CH2-],JAN-GHE-fd8-4,5_ACL.0,0,,604.5233498213044,x0692
[CH2-]C(=O)N1CCN(CC1)CNc2ccc(c(n2)OCCNc3ccc(cn3)C#N)C#N,MAK-UNK-af8-32,956_NCL.0,0,,604.1346741587874,x0195
Cc1ccncc1NC(=O)[C@@H](c2ccsc2)N3CCN(CC3)C(=O)[CH2-],MAK-UNK-902-17,1223_ACL.0,0,,604.1254591219043,x1418
[CH2-]CC(=O)N1C[C@@H]2CCCC[C@H]2[C@@H](C1)c3ccc(cc3NC(=O)Nc4cc(cnc4)CCCC(=O)[O-])O,JAN-LUN-04a-2,2695_NCL2ACR.0,0,,603.8324487323179,x1412
[CH2-]C(=O)N1CCN(CC1)Cc2cccc(c2)CNC(=O)N3CCOCC3,TAM-UNI-d1c-12,492_NCL.0,0,,603.3903936490115,x0692
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C[CH2-])c2nc3c(cccc3s2)c4ccc(c(c4)[O-])S(=O)(=O)N,DAV-CRI-f9b-6,69_NCL2ACR.0,0,,602.6860905380497,x0749
Cc1ccc2c(c1)[C@@H](C(=O)N([C@@H]2[C@H]3CS(=O)(=O)C[C@@H]3N4CCCC4=O)C(=O)C[CH2-])c5ccccc5,DAV-CRI-f47-6,137_NCL2ACR.0,0,,602.5261431280766,x1375
Cc1cccc(c1Cl)C2CCN(CC2)/N=C\3/[NH+]C=C(C=N3)NC(=O)C[CH2-],LUI-IND-2c4-1,2288_ACL2ACR.0,0,,602.4173621649649,x0195
C[C@H](C1=CC(=C[C@H]2[C@@H]1CCC2)Cl)NC(=O)[CH2-],DAV-CRI-eab-2,251_NCL.0,0,,602.0618814885133,x0831
CO[c-]1[cH-][c-]([c-]2[c-]([cH-]1)[c-]([cH-][nH]2)CCNC(=O)C[CH2-])CN3CCN(CC3)C(=O)CCl,DAR-DIA-fb2-14,51_ACL2ACR.0,0,,601.4871460127372,x0305
CC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2OC3CCN(CC3)C(=O)C[CH2-])F,BEN-VAN-d8f-25,428_ACL2ACR.0,0,,601.0315795733408,x0995
[CH2-]C(=O)N1Cc2ccccc2[C@@H](C1)c3cccc(c3)CNC(=O)N4CCOCC4,TAM-UNI-d1c-7,487_NCL.0,0,,600.8419366182162,x1382
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[c-]([c-]([cH-][cH-]2)C#N)Cl,MAT-GIT-dea-2,353_ACL.0,0,,600.6505418266644,x0678
[CH2-]C(=O)N1Cc2ccccc2[C@@H](C1)c3cccc(c3)CNC(=O)N4CCOCC4,TAM-UNI-d1c-7,487_NCL.0,0,,600.500733545633,x0692
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)[CH2-])F,DAR-DIA-fb2-11,48_NCL.0,0,,600.4896084205228,x0104
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)[CH2-])F,NAU-LAT-f72-1,124_NCL.0,0,,600.4896084205228,x0104
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)[CH2-])F,JOO-PER-d7a-1,434_NCL.0,0,,600.4896084205228,x0104
c1ccc(cc1)NC(=O)Nc2cnccc2CNc3ccc(cn3)[C+]=[NH2+],MAK-UNK-30a-4,2239_NIT.0,0,,600.0993448546232,x0540
C[C@@H](Cc1cc(n(c1)S(=O)(=O)c2cccnc2)c3ccccc3F)CNc4ccc(cn4)[C+]=[NH2+],MAK-UNK-148-9,2527_NIT.0,0,,599.9989942171871,x0305
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C[CH2-])F,DAR-DIA-fb2-11,48_NCL2ACR.0,0,,599.9946310482383,x0104
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C[CH2-])F,NAU-LAT-f72-1,124_NCL2ACR.0,0,,599.9946310482383,x0104
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C[CH2-])F,JOO-PER-d7a-1,434_NCL2ACR.0,0,,599.9946310482383,x0104
[CH2-]CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][cH-][cH-][c-]2C[NH+]3CCC(CC3)O,DUN-NEW-f8c-11,98_ACL2ACR.0,0,,599.847560397811,x0072
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2NC3CCN(CC3)C(=O)[CH2-])F,NIR-THE-0d6-3,2603_NCL.0,0,,599.699477465682,x0195
[CH2-]CC(=O)N1CCN(CC1)C/C=C/C(=O)c2ccc(cc2)S(=O)(=O)N,JAN-GHE-1d9-10,2436_ACL2ACR.0,0,,599.47688478737,x0195
Cc1cccc(c1)C[C@@H]2CCN([C@@H](C2)C(=O)OC)C(=O)C[CH2-],MAK-UNK-af8-9,933_NCL2ACR.0,0,,598.9912756035055,x0104
CNc1c(cccn1)CCN[C@H]2CN(CC[N@@]2S(=O)(=O)c3cccc(c3)Cl)C(=O)C[CH2-],BEN-DND-362-2,2190_ACL2ACR.0,0,,598.9683185943254,x0689
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)[CH2-])Cl,DAR-DIA-fb2-15,52_NCL.0,0,,598.8466537294554,x0104
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][cH-][cH-][c-]2CCC[C@@H]3CN(CCN3C(=O)C)C(=O)[CH2-],HAN-NEW-5f5-4,1803_NCL.0,0,,598.7700265909922,x0104
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2CN3CCN(CC3)C(=O)C[CH2-])F,NAU-LAT-f72-1,124_NCL2ACR.0,0,,598.5557932751233,x0072
[CH2-]C(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][cH-][cH-][c-]2[C@@H](CCc3ccc(cc3)C(F)(F)F)N4CCN(CC4)C(=O)CCl,PAU-WEI-b9b-9,725_ACL.1,0,,598.5437744433168,x0770
CC(=O)NCC[c-]1[cH-][nH][c-]2[c-]1[cH-][c-]([cH-][c-]2[C@@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)[CH2-])Cl,DAR-DIA-cab-5,543_NCL.0,0,,598.4284755568896,x0195
Cc1ccc(cc1)CC[C@H]([c-]2[cH-][cH-][cH-][c-]3[c-]2[nH][cH-][c-]3CCNC(=O)[CH2-])N4CCN(CC4)C(=O)CCl,PAU-WEI-b9b-8,724_ACL.1,0,,597.8593085450213,x0770
CC(=O)N(CCc1ccccc1)[C@H]2CN(CC[N@@]2S(=O)(=O)c3cccc(c3)Cl)C(=O)C[CH2-],BEN-DND-362-5,2193_ACL2ACR.0,0,,597.7825188792406,x0161
CO[c-]1[cH-][c-]2[c-]([cH-][c-]1OS(=O)(=O)[O-])[nH][cH-][c-]2CCNC(=O)C[CH2-],WIL-LEE-364-13,2155_ACL2ACR.0,0,,597.6248123898856,x0072
C[C@H](Nc1cccnc1Cl)OCc2cc(cc(c2F)F)[C@@H]3CN(CCO3)C(=O)[CH2-],BEN-VAN-77c-2,1486_ACL.0,0,,597.3216557005418,x0759
CCNc1c(cc(cn1)C#N)CC2CCN(CC2)C(=O)C[CH2-],NIR-THE-0d6-6,2606_NCL2ACR.0,0,,597.1441560529584,x1334
Cc1cccc(c1)N(c2ccc(s2)Br)C3CCN(CC3)C(=O)C[CH2-],NIR-THE-0d6-10,2610_NCL2ACR.0,0,,597.1217276346665,x0161
Cc1cccc(c1)N(c2ccc(s2)Br)C3CCN(CC3)C(=O)C[CH2-],NIR-THE-0d6-10,2610_NCL2ACR.0,0,,596.5839965436544,x0195
CCOc1cc(cc(c1c2cc(ncn2)C)Cl)CN3CCN(CC3)C(=O)C[CH2-],BEN-VAN-c98-7,564_ACL2ACR.0,0,,596.4135526209336,x0770
C[C@H](Nc1cccnc1Cl)OCc2cc(c(cc2F)F)[C@@H]3CN(CCO3)C(=O)[CH2-],BEN-VAN-77c-3,1487_ACL.0,0,,596.0941502530834,x0759
[CH2-]C(=O)N1Cc2ccccc2[C@@H](C1)c3cccc(c3)CNC(=O)N4CCOCC4,TAM-UNI-d1c-7,487_NCL.0,0,,595.8047500745378,x1386
[CH2-]CC(=O)NCC[c-]1[cH-]n([c-]2[c-]1[cH-][c-]([cH-][cH-]2)C#N)CC(=O)N3CCOCC3,ROB-UNI-b2e-12,896_ACL2ACR.0,0,,595.2875460986593,x0748
CCNc1ccc(cn1)NCc2cc(c(nc2)C)CN3CCN(CC3)C(=O)C[CH2-],MAK-UNK-af8-27,951_NCL2ACR.0,0,,594.9052532010016,x0104
[CH2-]CC(=O)N1CCN(CC1)S(=O)(=O)c2ccc(s2)CN3CCN(CC3)S(=O)(=O)c4cccc5c4cc(c(c5)C[NH+]6CCN(CC6)c7ccc(s7)Cl)CCc8ccsc8,MAK-UNK-e05-5,318_NCL2ACR.0,0,,594.7750697399616,x1402
Cc1cccc(c1)CC2C[C@H]3CC[C@@H](C2)N3C(=O)C[CH2-],MAK-UNK-af8-8,932_NCL2ACR.0,0,,594.3181365419769,x0104
Cc1cc(ccc1[C@@H](C(=O)[N-]S(=O)(=O)N)O[C@H]2[C@@H](CO[C@H]([C@@H]2[NH2+]C)O)O)CN3CCN(CC3)C(=O)C[CH2-],MAK-UNK-af8-16,940_NCL2ACR.0,0,,594.2712761195849,x0692
[CH2-]CC(=O)N1CCN(CC1)[C@H](CCc2ccccc2)c3cccc(c3)Cl,PAU-WEI-b9b-1,717_NCL2ACR.0,0,,594.1701380638506,x0104
[CH2-]CC(=O)NCC[c-]1[cH-]n([c-]2[c-]1[cH-][c-]([cH-][cH-]2)Cl)CC(=O)N3CCOCC3,ROB-UNI-b2e-11,895_ACL2ACR.0,0,,593.6960547279243,x0104
[CH2-]CC(=O)Nc1cccc(c1)N2CCCC2=O,MAK-UNK-643-4,1706_ACL2ACR.0,0,,593.6474998870816,x0689
CC(=O)NCCC[c-]1[cH-]n([c-]2[c-]1[cH-][cH-][c-]([cH-]2)[C@H]3CN(C[C-]4[C-]3[CH-][CH-][CH-][CH-]4)C(=O)[CH2-])C,TAM-UNI-d1c-11,491_NCL.0,0,,593.0394759554401,x1392
[CH2-]CC(=O)N1Cc2ccc(cc2[C@H](C1)c3ccc(cc3NC(=O)NC4=[NH+]C5=C(=C4)C=C(C=N5)C(=O)[O-])O)O,JAN-LUN-04a-5,2698_NCL2ACR.0,0,,592.5215382633606,x1392
C[C@](C[C-]1[CH-][CH-][CH-][C-]([CH-]1)CN2CCN(CC2)C(=O)C[CH2-])(CO)CO[c-]3[cH-][nH][c-]4[c-]3[cH-][c-]([cH-][cH-]4)F,MAK-UNK-69e-1,1678_NCL2ACR.0,0,,592.365032162575,x0104
C[C@](C[C-]1[CH-][CH-][CH-][C-]([CH-]1)CN2CCN(CC2)C(=O)C[CH2-])(CO)CO[c-]3[cH-][nH][c-]4[c-]3[cH-][c-]([cH-][cH-]4)F,MAK-UNK-176-6,2499_NCL2ACR.0,0,,592.365032162575,x0104
C=CC(=O)N1CCN(CC1)S(=O)(=O)c2ccccc2c3ccc(cc3)Nc4ccc(cn4)[C+]=[NH2+],JAN-GHE-bf4-2,686_NIT.0,0,,592.200209403132,x0305
[CH2-]C(=O)N1CCC(CC1)[C@@H]([C@H](C#N)c2cccc(c2S(=O)(=O)N)F)F,JON-UIO-066-6,2675_ACL.0,0,,592.045614890351,x0689
COc1ccc(cc1)[n+]2cc([nH+][n-]2)CN3CCN(CC3)C(=O)[CH2-],JOH-UNK-14e-7,2509_ACL.0,0,,591.9372169499029,x0305
CS(=O)(=O)NCC[c-]1[cH-][c-]([cH-][c-]2[c-]1[nH][cH-][c-]2CCNC(=O)C[CH2-])F,SAM-UNK-903-2,1206_ACL2ACR.0,0,,590.703850601295,x0387
